trade_id,mfe_3b_atr,mae_3b_atr,mfe_6b_atr,mae_6b_atr,mfe_12b_atr,mae_12b_atr,mfe_24b_atr,mae_24b_atr,plus1_before_minus1,plus2_before_minus1
ENTRY_T4_DEVELOPMENT_0007,0.8946619718309888,-0.31660563380281226,1.3171971830985945,-0.31660563380281226,1.542549295774657,-0.31660563380281226,2.1622676056338057,-0.31660563380281226,True,True
ENTRY_T4_DEVELOPMENT_0008,0.6102802359882008,-0.711253687315638,0.8993657817109173,-1.6198082595870165,0.8993657817109173,-2.5696607669616465,0.8993657817109173,-4.7171533923303945,False,False
ENTRY_T4_DEVELOPMENT_0009,0.4329731499672579,-0.3921741977734111,1.038081204977081,-0.3921741977734111,2.954256712508191,-1.299836280288143,3.751899148657502,-1.299836280288143,True,True
ENTRY_T4_DEVELOPMENT_0010,1.1858485466598674,-0.1706022437531887,1.1858485466598674,-0.6275119836817978,1.1858485466598674,-1.0201687914329418,1.1858485466598674,-2.876364609892913,True,False
ENTRY_T4_DEVELOPMENT_0011,0.8578754499640057,-0.19036069114470758,2.2387249820014414,-0.19036069114470758,2.2387249820014414,-1.389784737221018,2.2387249820014414,-2.2666745860331172,True,True
ENTRY_T4_DEVELOPMENT_0012,3.0316415247364215,-0.26114030819139916,4.360108678021091,-0.26114030819139916,6.369841038118414,-0.26114030819139916,28.386061638280616,-0.26114030819139916,True,True
ENTRY_T4_DEVELOPMENT_0013,0.28963329820864103,-1.1069244819107829,0.28963329820864103,-1.1708514225500508,0.437157007376186,-1.1708514225500508,0.7961313663505494,-2.3313712680014014,False,False
ENTRY_T4_DEVELOPMENT_0014,0.19857948969578415,-3.139987733071639,0.6244872423945079,-3.139987733071639,1.22900147203141,-4.08110647693818,4.1210525024533915,-4.08110647693818,False,False
ENTRY_T4_DEVELOPMENT_0015,0.1948296089385508,-1.7437178770949728,0.1948296089385508,-3.6878519553072606,1.0328184357541943,-3.6878519553072606,2.982539106145252,-3.6878519553072606,False,False
ENTRY_T4_DEVELOPMENT_0016,1.3419927838967012,-0.19465742499049907,1.3419927838967012,-0.19465742499049907,1.825851500189903,-4.182503987846555,1.825851500189903,-5.091733004177737,True,False
ENTRY_T4_DEVELOPMENT_0017,1.02644523630908,-0.8220168792198002,1.02644523630908,-4.361401725431355,1.02644523630908,-5.805512753188292,1.02644523630908,-5.805512753188292,True,False
ENTRY_T4_DEVELOPMENT_0018,0.30215048025613744,-0.7138580576307327,0.30215048025613744,-0.743740661686234,1.9158110992529425,-0.743740661686234,4.799482390608333,-0.743740661686234,True,True
ENTRY_T4_DEVELOPMENT_0019,0.1591942401960824,-1.7109037990196039,0.1591942401960824,-3.100609681372545,0.1591942401960824,-3.1949724264705837,0.1591942401960824,-3.1949724264705837,False,False
ENTRY_T4_DEVELOPMENT_0020,0.5866053897978885,-1.3267728585178091,1.6645649663137718,-1.4884667949951886,2.5404071222329274,-4.668447545717036,2.5404071222329274,-7.673259865255057,False,False
ENTRY_T4_DEVELOPMENT_0021,1.0695943962641765,-0.33445274627529475,2.439396486546588,-0.33445274627529475,2.439396486546588,-0.33445274627529475,3.541464531910163,-0.33445274627529475,True,True
ENTRY_T4_DEVELOPMENT_0022,2.66889814565977,-0.19054823972050206,2.66889814565977,-0.19054823972050206,2.66889814565977,-6.590440741736089,2.66889814565977,-6.590440741736089,True,True
ENTRY_T4_DEVELOPMENT_0023,0.05267967611336178,-0.5413284210526305,0.05267967611336178,-1.2396280161943323,0.05267967611336178,-1.2396280161943323,0.6036108502024305,-1.5978466396761146,False,False
ENTRY_T4_DEVELOPMENT_0024,0.13295717781402552,-0.9690004078303457,0.13295717781402552,-2.4363739804241438,2.6394824632952685,-3.441267944535077,2.6394824632952685,-3.441267944535077,False,False
ENTRY_T4_DEVELOPMENT_0025,0.8578419427288075,-0.557093486805163,1.0307784952274066,-0.557093486805163,2.496808815272325,-1.362820606400894,2.496808815272325,-3.4773629983155465,True,True
ENTRY_T4_DEVELOPMENT_0026,0.6618693963995764,-0.9293766325450057,0.6618693963995764,-1.334600776561948,0.6618693963995764,-1.6261644899399934,0.6618693963995764,-3.5435665372396734,False,False
ENTRY_T4_DEVELOPMENT_0027,0.2949757575757664,-0.5195696969696925,3.519218181818193,-0.5195696969696925,6.667096969696972,-0.5195696969696925,7.524066666666669,-0.5195696969696925,True,True
ENTRY_T4_DEVELOPMENT_0028,0.14051645064806711,-1.248317048853428,0.14051645064806711,-1.5484167497507335,0.782590229312073,-1.5484167497507335,12.563248255234283,-1.5484167497507335,False,False
ENTRY_T4_DEVELOPMENT_0029,0.825148894668402,-0.7678289986996054,0.91617620286086,-0.7678289986996054,2.4090240572171697,-0.7678289986996054,2.4090240572171697,-0.7678289986996054,True,True
ENTRY_T4_DEVELOPMENT_0030,0.02695160468670308,-1.2995894039735119,0.02695160468670308,-1.3352491085073888,0.02695160468670308,-2.0912348446255753,0.02695160468670308,-2.2624014263881844,False,False
ENTRY_T4_DEVELOPMENT_0031,0.6311464354528004,-0.16461464354527333,0.6311464354528004,-0.33995183044315663,2.1687186897880526,-1.6347495183044252,2.1687186897880526,-1.6347495183044252,True,True
ENTRY_T4_DEVELOPMENT_0032,0.9038933454876953,-0.47441112123973794,1.1463728350045608,-0.47441112123973794,1.1463728350045608,-3.052350957155868,1.1463728350045608,-7.136216043755683,True,False
ENTRY_T4_DEVELOPMENT_0033,0.33359392049883213,-4.6313320342946245,0.33359392049883213,-4.6313320342946245,0.33359392049883213,-4.6313320342946245,0.33359392049883213,-4.6313320342946245,False,False
ENTRY_T4_DEVELOPMENT_0034,-0.00138773885350287,-2.186101114649674,-0.00138773885350287,-2.186101114649674,0.7342810509554132,-2.186101114649674,2.9747269108280237,-2.186101114649674,False,False
ENTRY_T4_DEVELOPMENT_0035,0.17200915564598274,-1.2522024415055952,0.8983570701932859,-1.2522024415055952,3.3764852492370334,-1.2522024415055952,3.3764852492370334,-1.8361291963377406,False,False
ENTRY_T1_VALIDATION_0001,0.5106109198229217,-0.060958189867189615,1.7845902606984763,-0.060958189867189615,2.7693418593212,-0.6738455484505653,2.7693418593212,-1.3555966551893763,True,True
ENTRY_T1_VALIDATION_0002,0.22269375000000247,-1.1398062499999995,1.3976937499999975,-2.602306249999997,1.6101937500000016,-2.602306249999997,1.6101937500000016,-4.33980625,False,False
ENTRY_T1_VALIDATION_0003,0.4805728214503401,-0.9185740402193765,0.4805728214503401,-1.737586837294331,0.4805728214503401,-1.737586837294331,0.6512004875076225,-1.9167458866544766,False,False
ENTRY_T1_VALIDATION_0004,1.198194117647067,-0.2429823529411691,1.3903509803921665,-0.2429823529411691,1.3903509803921665,-0.695923529411753,2.790350980392164,-0.695923529411753,True,True
ENTRY_T1_VALIDATION_0005,0.5736242424242458,-0.5051636363636359,0.5736242424242458,-1.1960727272727252,0.5736242424242458,-1.2687999999999966,1.8099878787878814,-1.2687999999999966,False,False
ENTRY_T1_VALIDATION_0006,0.2530837083708467,-1.838725472547245,0.2530837083708467,-2.2671683168316754,0.2530837083708467,-5.278869486948683,0.2530837083708467,-5.430084608460839,False,False
ENTRY_T1_VALIDATION_0007,0.46791184834123345,-0.20886540284360103,1.1844995260663553,-0.20886540284360103,3.0555895734597236,-0.20886540284360103,5.722888151658782,-0.20886540284360103,True,True
ENTRY_T1_VALIDATION_0008,0.3877925860547236,-0.5636637246248866,0.3877925860547236,-1.539833186231244,0.3877925860547236,-3.1585445719329215,0.3877925860547236,-3.170901147396292,False,False
ENTRY_T1_VALIDATION_0009,0.483478260869578,-2.1034782608695446,1.7878260869565354,-2.1034782608695446,4.092173913043491,-2.1034782608695446,10.113913043478274,-2.1034782608695446,False,False
ENTRY_T1_VALIDATION_0010,1.6649622641509425,-1.2218301886792386,2.627226415094336,-1.2218301886792386,7.532886792452825,-1.2218301886792386,9.87250943396225,-1.2218301886792386,True,False
ENTRY_T1_VALIDATION_0011,1.9263474178403726,-0.2590985915492938,2.8301032863849738,-0.2590985915492938,6.576582159624405,-0.2590985915492938,10.19160563380281,-0.2590985915492938,True,True
ENTRY_T1_VALIDATION_0012,0.9913988711194729,-0.39147977422389685,1.4523584195672627,-0.39147977422389685,1.8079557855126978,-0.39147977422389685,1.8079557855126978,-1.5899746001881492,True,False
ENTRY_T1_VALIDATION_0013,0.5991812080536917,-0.8571946308724792,0.5991812080536917,-1.4992527964205766,0.5991812080536917,-1.4992527964205766,0.5991812080536917,-3.9891856823266214,False,False
ENTRY_T1_VALIDATION_0014,0.4923061224489868,-0.48728571428570555,0.7916258503401407,-1.98388435374149,0.7916258503401407,-3.2491904761904746,0.7916258503401407,-6.881843537414967,False,False
ENTRY_T1_VALIDATION_0015,1.1968623595505636,-0.415497191011232,1.1968623595505636,-0.5728005617977534,1.1968623595505636,-2.250703183520598,1.1968623595505636,-3.246957865168538,True,False
ENTRY_T1_VALIDATION_0016,0.11902442215438407,-1.14329568251199,0.11902442215438407,-1.9873863933711267,0.5815189707806377,-1.9873863933711267,1.4759803750545144,-1.9873863933711267,False,False
ENTRY_T1_VALIDATION_0017,0.377606481481486,-0.5668379629629617,0.377606481481486,-0.8872083333333319,1.5294583333333347,-0.8872083333333319,2.444273148148152,-0.8872083333333319,True,True
ENTRY_T1_VALIDATION_0018,2.2491177184466027,-0.40864927184465905,2.94571966019418,-0.40864927184465905,6.183583737864083,-0.40864927184465905,6.183583737864083,-0.40864927184465905,True,True
ENTRY_T1_VALIDATION_0019,0.6584846933848375,-1.0112400772573633,0.7490689521970076,-1.0112400772573633,0.7490689521970076,-1.0112400772573633,0.7490689521970076,-1.0112400772573633,False,False
ENTRY_T1_VALIDATION_0020,0.5858546051831168,-1.2265313298454756,0.5858546051831168,-1.3389537656649173,0.5858546051831168,-1.3389537656649173,0.5858546051831168,-2.0168951210609514,False,False
ENTRY_T1_VALIDATION_0021,0.14780557176196255,-0.9732562718786426,0.14780557176196255,-0.9732562718786426,0.1947717327887997,-1.6573286172695425,0.1947717327887997,-1.7430929113185503,False,False
ENTRY_T1_VALIDATION_0022,0.5795489898400088,-0.33601798435127817,0.7528527385262177,-0.33601798435127817,0.7528527385262177,-0.6237676048113983,0.7528527385262177,-0.7512930047880405,False,False
ENTRY_T1_VALIDATION_0023,1.9677335701598597,-0.5338650088809938,1.9677335701598597,-0.6084653641207834,1.9677335701598597,-0.6084653641207834,1.9677335701598597,-0.6084653641207834,True,False
ENTRY_T4_VALIDATION_0001,6.266250332005316,-0.027242363877818466,6.47076560424967,-0.027242363877818466,6.47076560424967,-0.027242363877818466,6.47076560424967,-0.027242363877818466,True,True
ENTRY_T4_VALIDATION_0002,1.3131170212765981,-0.08404609929077769,2.830847517730497,-0.08404609929077769,2.830847517730497,-0.7152517730496444,2.830847517730497,-1.8145425531914894,True,True
ENTRY_T4_VALIDATION_0003,0.22269375000000247,-1.1398062499999995,1.3976937499999975,-2.602306249999997,1.6101937500000016,-2.602306249999997,1.6101937500000016,-4.33980625,False,False
ENTRY_T4_VALIDATION_0004,0.3733823728813578,-1.9994989830508494,0.3733823728813578,-2.0944142372881376,0.3733823728813578,-2.0944142372881376,0.5632128813559343,-2.293736271186442,False,False
ENTRY_T4_VALIDATION_0005,0.4958419593345699,-0.6945462107208809,0.6769879852125752,-1.2121062846580346,0.6769879852125752,-1.2897402957486064,1.9967661737523144,-1.2897402957486064,False,False
ENTRY_T4_VALIDATION_0006,1.4344308943089448,-0.45174796747967155,3.320609756097561,-0.45174796747967155,6.036056910569103,-0.45174796747967155,9.613292682926827,-0.45174796747967155,True,True
ENTRY_T4_VALIDATION_0007,0.9164966442953022,-0.1036375838926172,1.3862953020134237,-0.1036375838926172,1.7487114093959715,-0.2512885906040253,1.7487114093959715,-2.0767919463087243,True,False
ENTRY_T4_VALIDATION_0008,0.717649006622519,-0.4611589403973448,0.717649006622519,-2.8717549668874125,0.717649006622519,-3.216125827814571,0.717649006622519,-6.7525496688741775,False,False
ENTRY_T4_VALIDATION_0009,0.17647772606382894,-1.8620861037234024,0.17647772606382894,-2.7200205008865233,0.17647772606382894,-2.7200205008865233,0.5984635416666675,-2.7200205008865233,False,False
ENTRY_T4_VALIDATION_0010,1.1329676613029225,-0.6036359943758786,1.9662749570379645,-0.6036359943758786,3.3310617091079537,-0.6036359943758786,4.28466270895173,-0.6036359943758786,True,True
ENTRY_T4_VALIDATION_0011,2.2491177184466027,-0.40864927184465905,2.94571966019418,-0.40864927184465905,6.183583737864083,-0.40864927184465905,6.183583737864083,-0.40864927184465905,True,True
ENTRY_T4_VALIDATION_0012,0.1714313164349949,-0.7767834559825545,0.1714313164349949,-0.7767834559825545,0.1714313164349949,-1.0763201144726071,0.1714313164349949,-6.435546061597163,False,False
ENTRY_T4_VALIDATION_0013,0.33878492670904237,-0.6364388377221412,0.5730565572707239,-0.6364388377221412,0.5730565572707239,-0.9560652484109475,0.5730565572707239,-1.0977178622389392,False,False
