instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,variant,boundary_margin_threshold_atr,boundary_distance_atr,gate_pass,counter_boundary_preserved,balance_boundary_preserved,reassertion_boundary_preserved
ADAUSDT,1H_FALLBACK,UP,2024-08-28 16:00:00,2024-08-30 00:00:00,2024-08-30 12:00:00,2024-08-30 16:00:00,2024-08-30 16:00:00,0.3406,0,1,0,1,0,1,0.56701,1.610836,1.0,0.646644,0.333333,8,4,0.918519,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2560,BOUNDARY_MARGIN,0.1,0.505155,0,1,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-08-31 04:00:00,2024-09-01 12:00:00,2024-09-02 00:00:00,2024-09-02 04:00:00,2024-09-02 04:00:00,0.3504,1,1,0,1,0,1,1.010127,-1.497418,0.896907,0.629309,0.666667,8,4,1.675676,0.5,1.0,0,,ADA_2575,BOUNDARY_MARGIN,0.1,4.341772,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-02 04:00:00,2024-09-03 12:00:00,2024-09-04 00:00:00,2024-09-04 04:00:00,2024-09-04 04:00:00,0.325,0,1,1,1,1,1,0.710988,0.609372,0.343066,0.656568,0.666667,8,4,1.824324,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2587,BOUNDARY_MARGIN,0.1,-0.491228,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-09-04 12:00:00,2024-09-05 20:00:00,2024-09-06 08:00:00,2024-09-06 12:00:00,2024-09-06 12:00:00,0.3401,1,1,0,1,0,1,0.51497,-0.401688,0.274194,0.519263,1.0,8,4,0.748988,0.5,1.0,0,,ADA_2601,BOUNDARY_MARGIN,0.1,2.718563,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-06 04:00:00,2024-09-07 12:00:00,2024-09-08 00:00:00,2024-09-08 04:00:00,2024-09-08 04:00:00,0.3034,1,1,1,1,0,1,0.6125,-0.841214,0.628866,0.507729,0.666667,8,4,0.463158,0.5,1.0,0,,ADA_2611,BOUNDARY_MARGIN,0.1,4.55,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-06 08:00:00,2024-09-07 16:00:00,2024-09-08 04:00:00,2024-09-08 08:00:00,2024-09-08 08:00:00,0.3034,1,1,1,1,0,1,0.614286,-1.057828,0.675676,0.4529,0.333333,8,4,0.763948,0.5,1.0,0,,ADA_2612,BOUNDARY_MARGIN,0.1,5.071429,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-06 16:00:00,2024-09-08 00:00:00,2024-09-08 12:00:00,2024-09-08 16:00:00,2024-09-08 16:00:00,0.3034,1,1,0,1,0,1,0.594819,-0.247968,0.111111,0.551203,0.666667,8,4,0.704918,0.5,1.0,0,,ADA_2614,BOUNDARY_MARGIN,0.1,4.758549,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-07 00:00:00,2024-09-08 08:00:00,2024-09-08 20:00:00,2024-09-09 00:00:00,2024-09-09 00:00:00,0.3145,1,1,1,1,0,1,0.8403,-0.014849,0.007299,0.679689,0.333333,8,4,0.834906,0.5,1.0,0,,ADA_2616,BOUNDARY_MARGIN,0.1,4.516613,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-08 04:00:00,2024-09-09 12:00:00,2024-09-10 00:00:00,2024-09-10 04:00:00,2024-09-10 04:00:00,0.3303,1,1,0,1,0,1,0.500559,0.413824,0.302326,0.530227,0.666667,8,4,0.61828,0.5,1.0,0,,ADA_2623,BOUNDARY_MARGIN,0.1,1.877095,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-09 00:00:00,2024-09-10 08:00:00,2024-09-10 20:00:00,2024-09-11 00:00:00,2024-09-11 00:00:00,0.3489,1,1,1,1,0,1,0.632138,-0.119775,0.127273,0.736517,0.666667,8,4,0.704348,0.5,1.0,0,,ADA_2628,BOUNDARY_MARGIN,0.1,1.710491,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-11 12:00:00,2024-09-12 20:00:00,2024-09-13 08:00:00,2024-09-13 12:00:00,2024-09-13 12:00:00,0.33,1,1,1,1,1,1,1.622129,0.550686,0.368421,0.721079,1.0,8,4,0.44164,0.5,1.0,0,,ADA_2643,BOUNDARY_MARGIN,0.1,4.968685,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-13 16:00:00,2024-09-15 00:00:00,2024-09-15 12:00:00,2024-09-15 16:00:00,2024-09-15 16:00:00,0.365,1,1,1,1,0,1,1.255689,-1.104225,0.666667,0.563779,0.333333,8,4,1.064286,0.5,1.0,0,,ADA_2656,BOUNDARY_MARGIN,0.1,4.310576,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-14 08:00:00,2024-09-15 16:00:00,2024-09-16 04:00:00,2024-09-16 08:00:00,2024-09-16 08:00:00,0.3594,1,1,0,1,0,1,0.752688,-1.030269,0.557895,0.559706,0.666667,8,4,1.342857,0.5,1.0,0,,ADA_2660,BOUNDARY_MARGIN,0.1,5.024194,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-15 16:00:00,2024-09-17 00:00:00,2024-09-17 12:00:00,2024-09-17 16:00:00,2024-09-17 16:00:00,0.3488,1,1,0,1,0,1,1.109375,1.411908,0.633588,0.570757,1.0,8,4,0.65625,0.5,1.0,0,,ADA_2668,BOUNDARY_MARGIN,0.1,2.375,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-16 16:00:00,2024-09-18 00:00:00,2024-09-18 12:00:00,2024-09-18 16:00:00,2024-09-18 16:00:00,0.3264,1,1,1,1,1,1,0.894619,1.326626,1.0,0.582592,0.333333,8,4,0.760479,0.5,1.0,0,,ADA_2674,BOUNDARY_MARGIN,0.1,1.224215,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-16 20:00:00,2024-09-18 04:00:00,2024-09-18 16:00:00,2024-09-18 20:00:00,2024-09-18 20:00:00,0.3264,1,1,1,1,0,1,1.446764,-0.048354,0.027027,0.495978,0.333333,8,4,1.023952,0.5,1.0,0,,ADA_2675,BOUNDARY_MARGIN,0.1,2.586639,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-17 00:00:00,2024-09-18 08:00:00,2024-09-18 20:00:00,2024-09-19 00:00:00,2024-09-19 00:00:00,0.3284,1,1,1,1,0,1,0.695035,-2.091882,0.752809,0.47304,0.333333,8,4,1.659864,0.5,1.0,0,,ADA_2676,BOUNDARY_MARGIN,0.1,2.921986,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-18 00:00:00,2024-09-19 08:00:00,2024-09-19 20:00:00,2024-09-20 00:00:00,2024-09-20 00:00:00,0.3272,1,1,1,1,1,1,1.174194,-0.260062,0.36,0.430991,0.666667,8,4,0.528689,0.5,1.0,0,,ADA_2682,BOUNDARY_MARGIN,0.1,4.756989,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-20 00:00:00,2024-09-21 08:00:00,2024-09-21 20:00:00,2024-09-22 00:00:00,2024-09-22 00:00:00,0.3613,1,1,1,1,1,1,0.64,0.937322,1.0,0.682577,0.333333,8,4,0.576,0.5,1.0,0,,ADA_2694,BOUNDARY_MARGIN,0.1,1.22,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-20 16:00:00,2024-09-22 00:00:00,2024-09-22 12:00:00,2024-09-22 16:00:00,2024-09-22 16:00:00,0.3496,0,1,1,1,1,1,0.57478,1.554634,1.0,0.61098,0.333333,8,4,1.365385,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2698,BOUNDARY_MARGIN,0.1,0.184751,0,1,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-09-21 04:00:00,2024-09-22 12:00:00,2024-09-23 00:00:00,2024-09-23 04:00:00,2024-09-23 04:00:00,0.36,1,1,1,1,1,1,0.646919,1.760771,1.0,0.711973,0.333333,8,4,1.826531,0.5,1.0,0,,ADA_2701,BOUNDARY_MARGIN,0.1,1.127962,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-22 04:00:00,2024-09-23 12:00:00,2024-09-24 00:00:00,2024-09-24 04:00:00,2024-09-24 04:00:00,0.3427,1,1,0,1,0,1,0.847222,-0.854207,0.670588,0.619397,0.666667,8,4,0.938547,0.5,1.0,0,,ADA_2707,BOUNDARY_MARGIN,0.1,3.569444,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-24 00:00:00,2024-09-25 08:00:00,2024-09-25 20:00:00,2024-09-26 00:00:00,2024-09-26 00:00:00,0.3584,1,1,1,1,1,1,0.604224,0.242612,0.612903,0.688119,0.666667,8,4,0.266854,0.5,1.0,0,,ADA_2718,BOUNDARY_MARGIN,0.1,3.496786,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-24 04:00:00,2024-09-25 12:00:00,2024-09-26 00:00:00,2024-09-26 04:00:00,2024-09-26 04:00:00,0.3605,1,1,1,1,0,1,1.215278,-0.277477,0.305556,0.633667,0.333333,8,4,0.552239,0.5,1.0,0,,ADA_2719,BOUNDARY_MARGIN,0.1,4.265625,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-09-25 00:00:00,2024-09-26 08:00:00,2024-09-26 20:00:00,2024-09-27 00:00:00,2024-09-27 00:00:00,0.3779,1,1,1,1,0,1,1.065924,-0.571876,0.376,0.605467,0.666667,8,4,0.940541,0.5,1.0,0,,ADA_2724,BOUNDARY_MARGIN,0.1,4.120706,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-27 20:00:00,2024-09-29 04:00:00,2024-09-29 16:00:00,2024-09-29 20:00:00,2024-09-29 20:00:00,0.4059,1,1,1,1,1,1,1.003468,1.46702,1.0,0.604216,0.333333,8,4,0.846715,0.5,1.0,0,,ADA_2741,BOUNDARY_MARGIN,0.1,1.359538,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 00:00:00,2024-09-29 08:00:00,2024-09-29 20:00:00,2024-09-30 00:00:00,2024-09-30 00:00:00,0.4059,1,1,1,1,0,1,1.196057,0.046865,0.023622,0.391173,0.333333,8,4,1.313869,0.5,1.0,0,,ADA_2742,BOUNDARY_MARGIN,0.1,2.484118,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 08:00:00,2024-09-29 16:00:00,2024-09-30 04:00:00,2024-09-30 08:00:00,2024-09-30 08:00:00,0.4043,1,1,0,1,0,1,0.763103,-2.045153,0.891892,0.509554,0.666667,8,4,1.867769,0.5,1.0,0,,ADA_2744,BOUNDARY_MARGIN,0.1,2.78826,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-28 20:00:00,2024-09-30 04:00:00,2024-09-30 16:00:00,2024-09-30 20:00:00,2024-09-30 20:00:00,0.4042,1,1,0,1,0,1,0.855072,-1.692341,0.875969,0.546784,0.666667,8,4,1.222222,0.5,1.0,0,,ADA_2747,BOUNDARY_MARGIN,0.1,4.478261,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-29 12:00:00,2024-09-30 20:00:00,2024-10-01 08:00:00,2024-10-01 12:00:00,2024-10-01 12:00:00,0.4042,1,1,1,1,1,1,2.006405,1.450914,1.0,0.591185,0.333333,8,4,1.175573,0.5,1.0,0,,ADA_2751,BOUNDARY_MARGIN,0.1,4.23699,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-29 16:00:00,2024-10-01 00:00:00,2024-10-01 12:00:00,2024-10-01 16:00:00,2024-10-01 16:00:00,0.4042,1,1,1,1,0,1,1.261433,-1.880813,0.772277,0.466185,0.333333,8,4,1.301493,0.5,1.0,0,,ADA_2752,BOUNDARY_MARGIN,0.1,4.87372,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-30 08:00:00,2024-10-01 16:00:00,2024-10-02 04:00:00,2024-10-02 08:00:00,2024-10-02 08:00:00,0.3904,1,1,1,1,0,1,0.781311,0.555262,0.434783,0.668993,0.666667,8,4,0.727273,0.5,1.0,0,,ADA_2756,BOUNDARY_MARGIN,0.1,3.615834,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-09-30 16:00:00,2024-10-02 00:00:00,2024-10-02 12:00:00,2024-10-02 16:00:00,2024-10-02 16:00:00,0.386,1,1,0,1,0,1,1.050207,-0.885403,0.793651,0.57541,0.666667,8,4,0.630734,0.5,1.0,0,,ADA_2758,BOUNDARY_MARGIN,0.1,3.870053,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-01 04:00:00,2024-10-02 12:00:00,2024-10-03 00:00:00,2024-10-03 04:00:00,2024-10-03 04:00:00,0.386,1,1,0,1,0,1,0.547069,-0.225107,0.118943,0.755988,0.666667,8,4,0.456422,0.5,1.0,0,,ADA_2761,BOUNDARY_MARGIN,0.1,3.597395,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-03 04:00:00,2024-10-04 12:00:00,2024-10-05 00:00:00,2024-10-05 04:00:00,2024-10-05 04:00:00,0.3318,1,1,1,1,1,1,0.798427,0.404129,0.804878,0.796527,0.666667,8,4,0.385321,0.5,1.0,0,,ADA_2773,BOUNDARY_MARGIN,0.1,3.262537,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-03 20:00:00,2024-10-05 04:00:00,2024-10-05 16:00:00,2024-10-05 20:00:00,2024-10-05 20:00:00,0.3389,1,1,1,1,1,1,0.508475,1.13661,1.0,0.67241,0.333333,8,4,0.604651,0.5,1.0,0,,ADA_2777,BOUNDARY_MARGIN,0.1,2.050847,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-05 04:00:00,2024-10-06 12:00:00,2024-10-07 00:00:00,2024-10-07 04:00:00,2024-10-07 04:00:00,0.3558,0,1,0,1,0,1,0.517834,2.316463,1.0,0.610316,0.333333,8,4,1.894231,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2785,BOUNDARY_MARGIN,0.1,-1.257596,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-10-06 00:00:00,2024-10-07 08:00:00,2024-10-07 20:00:00,2024-10-08 00:00:00,2024-10-08 00:00:00,0.3479,1,1,0,1,0,1,0.665962,1.035642,0.868421,0.866303,0.666667,8,4,0.737864,0.5,1.0,0,,ADA_2790,BOUNDARY_MARGIN,0.1,1.154334,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-07 16:00:00,2024-10-09 00:00:00,2024-10-09 12:00:00,2024-10-09 16:00:00,2024-10-09 16:00:00,0.3613,1,1,1,1,1,1,0.587097,-0.21131,0.454545,0.660714,0.666667,8,4,0.517073,0.5,1.0,0,,ADA_2800,BOUNDARY_MARGIN,0.1,3.251613,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-11 04:00:00,2024-10-12 12:00:00,2024-10-13 00:00:00,2024-10-13 04:00:00,2024-10-13 04:00:00,0.3401,1,1,1,1,0,1,0.895623,-0.112685,0.111111,0.620185,0.333333,8,4,0.49697,0.5,1.0,0,,ADA_2821,BOUNDARY_MARGIN,0.1,4.407407,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-12 00:00:00,2024-10-13 08:00:00,2024-10-13 20:00:00,2024-10-14 00:00:00,2024-10-14 00:00:00,0.3509,0,1,1,1,0,1,1.369973,0.704559,0.354167,0.576637,0.333333,8,4,1.954023,0.5,1.0,1,PARENT_BOUNDARY_FAILURE,ADA_2826,BOUNDARY_MARGIN,0.1,0.938338,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-10-14 12:00:00,2024-10-15 20:00:00,2024-10-16 08:00:00,2024-10-16 12:00:00,2024-10-16 12:00:00,0.3711,1,1,0,1,0,1,0.621961,0.0,0.0,0.671866,0.666667,8,4,0.440678,0.5,1.0,0,,ADA_2841,BOUNDARY_MARGIN,0.1,2.030176,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 04:00:00,2024-10-16 12:00:00,2024-10-17 00:00:00,2024-10-17 04:00:00,2024-10-17 04:00:00,0.3711,1,1,1,1,1,1,0.552316,-0.096022,0.307692,0.667007,0.666667,8,4,0.605932,0.5,1.0,0,,ADA_2845,BOUNDARY_MARGIN,0.1,2.725557,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 08:00:00,2024-10-16 16:00:00,2024-10-17 04:00:00,2024-10-17 08:00:00,2024-10-17 08:00:00,0.3711,1,1,1,1,0,1,0.584327,-0.602099,0.735294,0.600392,0.666667,8,4,0.597458,0.5,1.0,0,,ADA_2846,BOUNDARY_MARGIN,0.1,3.291312,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-15 16:00:00,2024-10-17 00:00:00,2024-10-17 12:00:00,2024-10-17 16:00:00,2024-10-17 16:00:00,0.364,1,1,0,1,0,1,0.695872,-0.475624,0.266667,0.504783,0.666667,8,4,1.18797,0.5,1.0,0,,ADA_2848,BOUNDARY_MARGIN,0.1,2.465038,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-18 08:00:00,2024-10-19 16:00:00,2024-10-20 04:00:00,2024-10-20 08:00:00,2024-10-20 08:00:00,0.3439,1,1,1,1,0,1,0.521036,-0.204798,0.25,0.80212,0.666667,8,4,0.427481,0.5,1.0,0,,ADA_2864,BOUNDARY_MARGIN,0.1,2.061489,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-18 12:00:00,2024-10-19 20:00:00,2024-10-20 08:00:00,2024-10-20 12:00:00,2024-10-20 12:00:00,0.3439,1,1,1,1,0,1,1.423369,-0.361044,0.361702,0.617596,0.333333,8,4,0.900763,0.5,1.0,0,,ADA_2865,BOUNDARY_MARGIN,0.1,3.356601,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-20 00:00:00,2024-10-21 08:00:00,2024-10-21 20:00:00,2024-10-22 00:00:00,2024-10-22 00:00:00,0.3482,1,1,1,1,0,1,0.525597,0.197183,0.15942,0.512542,0.333333,8,4,0.607287,0.5,1.0,0,,ADA_2874,BOUNDARY_MARGIN,0.1,2.54835,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-22 04:00:00,2024-10-23 12:00:00,2024-10-24 00:00:00,2024-10-24 04:00:00,2024-10-24 04:00:00,0.3692,1,1,1,1,1,1,0.726115,0.150322,0.5,0.53197,0.666667,8,4,0.928571,0.5,1.0,0,,ADA_2887,BOUNDARY_MARGIN,0.1,2.993631,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 04:00:00,2024-10-24 12:00:00,2024-10-25 00:00:00,2024-10-25 04:00:00,2024-10-25 04:00:00,0.3692,1,1,1,1,0,1,0.739044,0.151784,0.120879,0.47435,0.333333,8,4,0.462838,0.5,1.0,0,,ADA_2893,BOUNDARY_MARGIN,0.1,4.183267,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 16:00:00,2024-10-25 00:00:00,2024-10-25 12:00:00,2024-10-25 16:00:00,2024-10-25 16:00:00,0.3551,1,1,1,1,0,1,0.77547,-0.34626,0.242718,0.587905,0.666667,8,4,1.0,0.5,1.0,0,,ADA_2896,BOUNDARY_MARGIN,0.1,2.589515,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-23 20:00:00,2024-10-25 04:00:00,2024-10-25 16:00:00,2024-10-25 20:00:00,2024-10-25 20:00:00,0.3551,1,1,1,1,0,1,1.147176,-0.367316,0.264151,0.591775,0.333333,8,4,2.135484,0.5,1.0,0,,ADA_2897,BOUNDARY_MARGIN,0.1,3.229912,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-24 12:00:00,2024-10-25 20:00:00,2024-10-26 08:00:00,2024-10-26 12:00:00,2024-10-26 12:00:00,0.351,1,1,1,1,0,1,0.574417,0.50893,0.605263,0.628668,0.333333,8,4,1.673575,0.5,1.0,0,,ADA_2901,BOUNDARY_MARGIN,0.1,2.860821,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-26 04:00:00,2024-10-27 12:00:00,2024-10-28 00:00:00,2024-10-28 04:00:00,2024-10-28 04:00:00,0.3237,1,1,0,1,0,1,0.583333,0.905966,0.888889,0.572188,1.0,8,4,1.070796,0.5,1.0,0,,ADA_2911,BOUNDARY_MARGIN,0.1,2.408602,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-26 08:00:00,2024-10-27 16:00:00,2024-10-28 04:00:00,2024-10-28 08:00:00,2024-10-28 08:00:00,0.3237,1,1,1,1,0,1,0.518519,0.466149,0.3,0.606911,0.666667,8,4,0.742331,0.5,1.0,0,,ADA_2912,BOUNDARY_MARGIN,0.1,3.173333,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-26 16:00:00,2024-10-28 00:00:00,2024-10-28 12:00:00,2024-10-28 16:00:00,2024-10-28 16:00:00,0.3251,1,1,0,1,0,1,1.520988,-0.017766,0.009009,0.64148,0.666667,8,4,0.774566,0.5,1.0,0,,ADA_2914,BOUNDARY_MARGIN,0.1,2.97284,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-27 00:00:00,2024-10-28 08:00:00,2024-10-28 20:00:00,2024-10-29 00:00:00,2024-10-29 00:00:00,0.3303,1,1,1,1,0,1,0.925337,-0.860356,0.299363,0.575437,0.333333,8,4,1.652893,0.5,1.0,0,,ADA_2916,BOUNDARY_MARGIN,0.1,3.221542,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-10-29 08:00:00,2024-10-30 16:00:00,2024-10-31 04:00:00,2024-10-31 08:00:00,2024-10-31 08:00:00,0.3454,1,1,0,1,0,1,0.541063,-0.097065,0.125,0.773121,1.0,8,4,0.473118,0.5,1.0,0,,ADA_2930,BOUNDARY_MARGIN,0.1,2.282609,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-10-31 04:00:00,2024-11-01 12:00:00,2024-11-02 00:00:00,2024-11-02 04:00:00,2024-11-02 04:00:00,0.3613,1,1,1,1,1,1,0.523598,1.127569,1.0,0.701123,0.333333,8,4,0.613971,0.5,1.0,0,,ADA_2941,BOUNDARY_MARGIN,0.1,0.548531,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-02 12:00:00,2024-11-03 20:00:00,2024-11-04 08:00:00,2024-11-04 12:00:00,2024-11-04 12:00:00,0.3589,1,1,0,1,0,1,0.659319,-0.167966,0.193548,0.740872,0.666667,8,4,0.375796,0.5,1.0,0,,ADA_2955,BOUNDARY_MARGIN,0.1,4.306613,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-03 16:00:00,2024-11-05 00:00:00,2024-11-05 12:00:00,2024-11-05 16:00:00,2024-11-05 16:00:00,0.3368,1,1,1,1,1,1,0.646396,0.579159,1.0,0.555557,0.333333,8,4,0.730539,0.5,1.0,0,,ADA_2962,BOUNDARY_MARGIN,0.1,1.103604,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-04 20:00:00,2024-11-06 04:00:00,2024-11-06 16:00:00,2024-11-06 20:00:00,2024-11-06 20:00:00,0.3201,1,1,1,1,0,1,0.668942,0.253099,0.203883,0.648239,0.333333,8,4,0.35109,0.5,1.0,0,,ADA_2969,BOUNDARY_MARGIN,0.1,5.124573,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-05 00:00:00,2024-11-06 08:00:00,2024-11-06 20:00:00,2024-11-07 00:00:00,2024-11-07 00:00:00,0.326,1,1,1,1,0,1,1.118697,-0.562814,0.328767,0.550611,0.333333,8,4,0.676692,0.5,1.0,0,,ADA_2970,BOUNDARY_MARGIN,0.1,5.137316,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-05 12:00:00,2024-11-06 20:00:00,2024-11-07 08:00:00,2024-11-07 12:00:00,2024-11-07 12:00:00,0.3287,1,1,1,1,0,1,1.80959,-0.737984,0.43038,0.608078,0.666667,8,4,0.844086,0.5,1.0,0,,ADA_2973,BOUNDARY_MARGIN,0.1,5.8082,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-07 20:00:00,2024-11-09 04:00:00,2024-11-09 16:00:00,2024-11-09 20:00:00,2024-11-09 20:00:00,0.3931,1,1,1,1,0,1,3.173999,-0.291047,0.365854,0.584621,0.666667,8,4,1.088415,0.5,1.0,0,,ADA_2987,BOUNDARY_MARGIN,0.1,5.748712,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-08 00:00:00,2024-11-09 08:00:00,2024-11-09 20:00:00,2024-11-10 00:00:00,2024-11-10 00:00:00,0.4038,1,1,1,1,0,1,1.71264,-3.311905,0.87619,0.455757,0.333333,8,4,1.994536,0.5,1.0,0,,ADA_2988,BOUNDARY_MARGIN,0.1,6.119959,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-09 08:00:00,2024-11-10 16:00:00,2024-11-11 04:00:00,2024-11-11 08:00:00,2024-11-11 08:00:00,0.4313,1,1,1,1,1,1,0.624833,1.132761,0.707581,0.656596,1.0,8,4,0.391076,0.5,1.0,0,,ADA_2996,BOUNDARY_MARGIN,0.1,4.419226,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-11 16:00:00,2024-11-13 00:00:00,2024-11-13 12:00:00,2024-11-13 16:00:00,2024-11-13 16:00:00,0.6541,1,1,0,1,0,1,0.639928,1.572033,0.961538,0.65155,0.666667,8,4,0.914228,0.5,1.0,0,,ADA_3010,BOUNDARY_MARGIN,0.1,2.12972,1,1,1,1
ADAUSDT,1H_FALLBACK,DOWN,2024-11-12 12:00:00,2024-11-13 20:00:00,2024-11-14 08:00:00,2024-11-14 12:00:00,2024-11-14 12:00:00,0.6098,1,1,1,1,0,1,0.53595,-0.275705,0.385185,0.671408,0.666667,8,4,0.610375,0.5,1.0,0,,ADA_3015,BOUNDARY_MARGIN,0.1,1.675865,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-12 16:00:00,2024-11-14 00:00:00,2024-11-14 12:00:00,2024-11-14 16:00:00,2024-11-14 16:00:00,0.5192,1,1,1,1,1,1,0.535275,0.673791,0.596107,0.684777,0.666667,8,4,0.610375,0.5,1.0,0,,ADA_3016,BOUNDARY_MARGIN,0.1,1.459263,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-13 08:00:00,2024-11-14 16:00:00,2024-11-15 04:00:00,2024-11-15 08:00:00,2024-11-15 08:00:00,0.5265,1,1,0,1,0,1,0.685174,-0.752361,0.728614,0.652022,0.666667,8,4,1.003601,0.5,1.0,0,,ADA_3020,BOUNDARY_MARGIN,0.1,2.504627,1,1,1,1
ADAUSDT,1H_FALLBACK,UP,2024-11-13 16:00:00,2024-11-15 00:00:00,2024-11-15 12:00:00,2024-11-15 16:00:00,2024-11-15 16:00:00,0.5417,1,1,1,1,0,1,0.760035,-1.470436,0.851852,0.660712,0.333333,8,4,2.089194,0.5,1.0,0,,ADA_3022,BOUNDARY_MARGIN,0.1,3.371883,1,1,1,1
