instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,balance_duration_bars,balance_range_atr,balance_body_atr,compression_ratio,directional_drift_atr,boundary_distance_change_atr,reassertion_setup_distance_atr,balance_end_time,gate_DURATION_1,gate_DURATION_2,gate_DURATION_3,gate_DURATION_4PLUS,gate_RANGE_COMPRESSION_050,gate_RANGE_COMPRESSION_075,gate_RANGE_COMPRESSION_100,gate_OVERLAP_025,gate_OVERLAP_050,gate_OVERLAP_075,gate_LOW_DRIFT_010,gate_LOW_DRIFT_025,gate_LOW_DRIFT_050,gate_BOUNDARY_RECOVERY_000,gate_BOUNDARY_RECOVERY_010,gate_BOUNDARY_RECOVERY_025,gate_COMPACT_BALANCE
ADAUSDT,1H_FALLBACK,UP,2024-04-05 20:00:00,2024-04-07 04:00:00,2024-04-07 16:00:00,2024-04-07 20:00:00,2024-04-07 20:00:00,0.5714,1,1,0,1,0,1,0.688312,0.675278,0.472,1.0,0.666667,8,4,0.820106,0.5,1.0,0,,ADA_1691,1,1.7351443123938812,0.7249575551782674,1.6043956043955991,-0.7249575551782674,-0.7249575551782674,-1.4855687606111998,2024-04-07 16:00:00,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-04-06 04:00:00,2024-04-07 12:00:00,2024-04-08 00:00:00,2024-04-08 04:00:00,2024-04-08 04:00:00,0.5765,1,1,1,1,1,1,1.469487,0.95559,0.427027,1.0,1.0,8,4,0.972826,0.5,1.0,0,,ADA_1693,1,1.1825613079019162,0.9282470481380654,0.6000000000000072,-0.9282470481380654,-0.9282470481380654,-0.6993642143505827,2024-04-08 00:00:00,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-04-06 08:00:00,2024-04-07 16:00:00,2024-04-08 04:00:00,2024-04-08 08:00:00,2024-04-08 08:00:00,0.5765,1,1,1,1,0,1,1.417178,-1.307301,0.433071,1.0,0.666667,8,4,1.643216,0.5,1.0,0,,ADA_1694,1,2.016273393002432,1.4580960130187166,1.0350877192982417,1.4580960130187166,1.4580960130187166,-2.0960130187143964,2024-04-08 04:00:00,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-04-06 16:00:00,2024-04-08 00:00:00,2024-04-08 12:00:00,2024-04-08 16:00:00,2024-04-08 16:00:00,0.5799,1,1,0,1,0,1,0.755653,-2.796477,0.947761,1.0,0.666667,8,4,2.069364,0.5,1.0,0,,ADA_1696,1,0.9623059866962274,0.07243163340723514,0.2844036697247703,-0.07243163340723514,-0.07243163340723502,-2.845528455284559,2024-04-08 12:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-04-07 08:00:00,2024-04-08 16:00:00,2024-04-09 04:00:00,2024-04-09 08:00:00,2024-04-09 08:00:00,0.5793,1,1,1,1,1,1,0.88979,1.251622,1.0,1.0,0.333333,8,4,0.672783,0.5,1.0,0,,ADA_1700,1,1.2370689655172382,0.563218390804591,1.1826923076922968,-0.563218390804591,-0.5632183908045914,-2.3232758620689644,2024-04-09 04:00:00,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-04-09 08:00:00,2024-04-10 16:00:00,2024-04-11 04:00:00,2024-04-11 08:00:00,2024-04-11 08:00:00,0.6242,1,1,1,1,1,1,0.676758,0.614655,1.0,1.0,0.333333,8,4,0.358209,0.5,1.0,0,,ADA_1712,1,0.7556221889055501,0.18190904547726477,0.5538461538461565,-0.18190904547726477,-0.18190904547726472,-2.2808595702148917,2024-04-11 04:00:00,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-04-10 04:00:00,2024-04-11 12:00:00,2024-04-12 00:00:00,2024-04-12 04:00:00,2024-04-12 04:00:00,0.5945,1,1,1,1,1,1,0.766667,0.681396,1.0,1.0,0.333333,8,4,0.453083,0.5,1.0,0,,ADA_1717,1,0.539739027283508,0.4234875444839859,0.4248366013071868,-0.4234875444839859,-0.4234875444839859,-0.29893238434164143,2024-04-12 00:00:00,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-04-11 16:00:00,2024-04-13 00:00:00,2024-04-13 12:00:00,2024-04-13 16:00:00,2024-04-13 16:00:00,0.5924,1,1,1,1,0,1,2.037006,-0.041099,0.069767,1.0,0.333333,8,4,0.58427,0.5,1.0,0,,ADA_1726,1,0.5782811459027304,0.3171219187208491,0.3936507936507929,0.3171219187208491,0.31712191872084894,-4.183211192538311,2024-04-13 12:00:00,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,0
ADAUSDT,1H_FALLBACK,DOWN,2024-04-13 12:00:00,2024-04-14 20:00:00,2024-04-15 08:00:00,2024-04-15 12:00:00,2024-04-15 12:00:00,0.5143,1,1,1,1,0,1,0.618445,0.620467,0.5,1.0,0.666667,8,4,0.462141,0.5,1.0,0,,ADA_1737,1,0.42630018862840113,0.17731069792508686,0.22920892494928954,0.17731069792508686,0.1773106979250868,-1.1091350040420362,2024-04-15 08:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
ADAUSDT,1H_FALLBACK,UP,2024-04-14 04:00:00,2024-04-15 12:00:00,2024-04-16 00:00:00,2024-04-16 04:00:00,2024-04-16 04:00:00,0.4383,1,1,1,1,1,1,0.760356,0.426009,0.513514,1.0,1.0,8,4,0.894552,0.5,1.0,0,,ADA_1741,1,0.5726544622425641,0.18421052631579135,0.2809430255402757,-0.18421052631579135,-0.18421052631579138,-0.7248283752860388,2024-04-16 00:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-04-15 08:00:00,2024-04-16 16:00:00,2024-04-17 04:00:00,2024-04-17 08:00:00,2024-04-17 08:00:00,0.4952,1,1,1,1,0,1,0.502131,0.386329,0.747748,1.0,0.333333,8,4,0.460993,0.5,1.0,0,,ADA_1748,1,0.6370423035904744,0.04976892996800573,0.5378151260504218,0.04976892996800573,0.04976892996800575,-1.9061500177746178,2024-04-17 04:00:00,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-04-16 04:00:00,2024-04-17 12:00:00,2024-04-18 00:00:00,2024-04-18 04:00:00,2024-04-18 04:00:00,0.4781,1,1,1,1,1,1,0.628099,0.942389,0.742739,1.0,1.0,8,4,0.707692,0.5,1.0,0,,ADA_1753,1,0.9481188118811885,0.35485148514851583,0.6195652173913054,-0.35485148514851583,-0.35485148514851583,-1.5302970297029712,2024-04-18 00:00:00,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-04-17 00:00:00,2024-04-18 08:00:00,2024-04-18 20:00:00,2024-04-19 00:00:00,2024-04-19 00:00:00,0.4651,1,1,1,1,1,1,0.960842,0.430626,1.0,1.0,0.333333,8,4,1.010554,0.5,1.0,0,,ADA_1758,1,0.4995483288166194,0.240289069557364,0.29588014981273264,-0.240289069557364,-0.24028906955736407,-0.4489611562782294,2024-04-18 20:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-04-17 08:00:00,2024-04-18 16:00:00,2024-04-19 04:00:00,2024-04-19 08:00:00,2024-04-19 08:00:00,0.4272,1,1,1,1,0,1,0.615143,-0.128526,0.063218,1.0,0.666667,8,4,1.440828,0.5,1.0,0,,ADA_1760,1,1.3864187550525484,0.8261924009700863,0.6586021505376358,0.8261924009700863,0.8261924009700863,-1.6523848019401757,2024-04-19 04:00:00,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-04-18 00:00:00,2024-04-19 08:00:00,2024-04-19 20:00:00,2024-04-20 00:00:00,2024-04-20 00:00:00,0.4227,1,1,1,1,1,1,0.579104,-0.03406,0.06,1.0,0.666667,8,4,0.689737,0.5,1.0,0,,ADA_1764,1,0.7819611088125787,0.27223831195697057,0.675,-0.27223831195697057,-0.27223831195697024,-2.6354985519238734,2024-04-19 20:00:00,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-04-18 04:00:00,2024-04-19 12:00:00,2024-04-20 00:00:00,2024-04-20 04:00:00,2024-04-20 04:00:00,0.4227,1,1,1,1,0,1,1.068182,-0.360118,0.401274,1.0,0.666667,8,4,0.778234,0.5,1.0,0,,ADA_1765,1,1.2179104477611962,0.5850746268656704,1.4166666666666663,0.5850746268656704,0.5850746268656701,-3.295522388059701,2024-04-20 00:00:00,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-04-18 12:00:00,2024-04-19 20:00:00,2024-04-20 08:00:00,2024-04-20 12:00:00,2024-04-20 12:00:00,0.4227,1,1,0,1,0,1,0.814667,-0.468954,0.168033,1.0,0.666667,8,4,0.713748,0.5,1.0,0,,ADA_1767,1,1.184830339321357,1.1345309381237516,0.5593667546174135,-1.1345309381237516,-1.1345309381237518,-3.001197604790417,2024-04-20 08:00:00,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-04-18 16:00:00,2024-04-20 00:00:00,2024-04-20 12:00:00,2024-04-20 16:00:00,2024-04-20 16:00:00,0.4227,1,1,1,1,0,1,0.61937,-0.743594,0.243948,1.0,0.666667,8,4,0.828625,0.5,1.0,0,,ADA_1768,1,0.8927859705061757,0.8202471104025505,0.4571428571428556,0.8202471104025505,0.8202471104025508,-3.811080111598246,2024-04-20 12:00:00,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-04-20 00:00:00,2024-04-21 08:00:00,2024-04-21 20:00:00,2024-04-22 00:00:00,2024-04-22 00:00:00,0.4643,1,1,1,1,0,1,0.571998,0.349232,0.454545,1.0,0.333333,8,4,0.47205,0.5,1.0,0,,ADA_1776,1,0.7043121149897316,0.21560574948665326,0.49999999999999856,0.21560574948665326,0.21560574948665323,-2.5154004106776213,2024-04-21 20:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1
ADAUSDT,1H_FALLBACK,UP,2024-04-21 08:00:00,2024-04-22 16:00:00,2024-04-23 04:00:00,2024-04-23 08:00:00,2024-04-23 08:00:00,0.4874,1,1,1,1,1,1,0.555108,0.862366,1.0,1.0,0.333333,8,4,0.551282,0.5,1.0,0,,ADA_1784,1,1.0863697705803048,0.09446693657219996,0.8455882352941259,-0.09446693657219996,-0.09446693657219996,-2.02159244264508,2024-04-23 04:00:00,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-04-22 08:00:00,2024-04-23 16:00:00,2024-04-24 04:00:00,2024-04-24 08:00:00,2024-04-24 08:00:00,0.5225,1,1,0,1,0,1,0.593056,-0.047227,0.053763,1.0,0.666667,8,4,0.902564,0.5,1.0,0,,ADA_1790,1,1.027173913043482,0.3233695652173876,0.9391304347826152,-0.3233695652173876,-0.3233695652173876,-1.7214673913043494,2024-04-24 04:00:00,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-04-22 12:00:00,2024-04-23 20:00:00,2024-04-24 08:00:00,2024-04-24 12:00:00,2024-04-24 12:00:00,0.5225,1,1,1,1,0,1,1.901015,-0.159603,0.161905,1.0,0.333333,8,4,1.637209,0.5,1.0,0,,ADA_1791,1,1.1861111111111058,0.5930555555555502,0.8776978417266124,0.5930555555555502,0.5930555555555501,-2.3527777777777747,2024-04-24 08:00:00,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,DOWN,2024-04-26 08:00:00,2024-04-27 16:00:00,2024-04-28 04:00:00,2024-04-28 08:00:00,2024-04-28 08:00:00,0.476,1,1,1,1,0,1,0.707581,0.850523,0.977273,1.0,0.333333,8,4,0.703125,0.5,1.0,0,,ADA_1814,1,0.8142957252978253,0.009810791871057087,0.3952380952380947,-0.009810791871057087,-0.009810791871057087,-0.11772950245269594,2024-04-28 04:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-04-28 04:00:00,2024-04-29 12:00:00,2024-04-30 00:00:00,2024-04-30 04:00:00,2024-04-30 04:00:00,0.4785,1,1,1,1,0,1,0.642302,-0.010875,0.012346,1.0,0.333333,8,4,0.431677,0.5,1.0,0,,ADA_1825,1,1.3680063041765187,0.01103230890464811,1.2038834951456296,0.01103230890464811,0.011032308904648236,-2.3609141055949525,2024-04-30 00:00:00,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-04-28 08:00:00,2024-04-29 16:00:00,2024-04-30 04:00:00,2024-04-30 08:00:00,2024-04-30 08:00:00,0.4761,1,1,1,1,0,1,1.919435,-0.202806,0.191919,1.0,0.0,8,4,1.124161,0.5,1.0,0,,ADA_1826,1,0.6858475894245748,0.6423017107309499,0.48461538461538634,0.6423017107309499,0.6423017107309499,-2.710730948678073,2024-04-30 04:00:00,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,DOWN,2024-04-29 04:00:00,2024-04-30 12:00:00,2024-05-01 00:00:00,2024-05-01 04:00:00,2024-05-01 04:00:00,0.4632,1,1,1,1,0,1,1.116193,0.426942,0.365079,1.0,0.666667,8,4,0.641791,0.5,1.0,0,,ADA_1831,1,0.8332243296272065,0.05493786788750717,0.47150259067357536,0.05493786788750717,0.05493786788750743,-2.069326357096141,2024-05-01 00:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-04-30 08:00:00,2024-05-01 16:00:00,2024-05-02 04:00:00,2024-05-02 08:00:00,2024-05-02 08:00:00,0.4184,1,1,1,1,1,1,0.611197,-0.209776,0.208633,1.0,0.666667,8,4,0.837681,0.5,1.0,0,,ADA_1838,1,0.48820512820513023,0.07179487179487186,0.23529411764705996,-0.07179487179487186,-0.07179487179487198,-1.881025641025641,2024-05-02 04:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-05-01 12:00:00,2024-05-02 20:00:00,2024-05-03 08:00:00,2024-05-03 12:00:00,2024-05-03 12:00:00,0.429,1,1,1,1,1,1,1.515464,0.768273,0.633987,1.0,0.666667,8,4,0.644776,0.5,1.0,0,,ADA_1845,1,0.5510553337136351,0.24757558471192173,0.4893617021276607,-0.24757558471192173,-0.24757558471192165,-1.5253850541928127,2024-05-03 08:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,UP,2024-05-03 12:00:00,2024-05-04 20:00:00,2024-05-05 08:00:00,2024-05-05 12:00:00,2024-05-05 12:00:00,0.4471,1,1,1,1,0,1,0.619254,0.571915,0.40678,1.0,0.333333,8,4,0.65625,0.5,1.0,0,,ADA_1857,1,0.6768447837150173,0.01187446988974235,0.30158730158730407,0.01187446988974235,0.01187446988974239,-1.353689567430028,2024-05-05 08:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-04 12:00:00,2024-05-05 20:00:00,2024-05-06 08:00:00,2024-05-06 12:00:00,2024-05-06 12:00:00,0.4712,1,1,1,1,0,1,0.526646,0.930483,0.587302,1.0,0.666667,8,4,1.277487,0.5,1.0,0,,ADA_1863,1,1.8931955211024956,0.15676141257536877,1.2460317460317454,0.15676141257536877,0.1567614125753688,-0.6993970714900976,2024-05-06 08:00:00,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-04 20:00:00,2024-05-06 04:00:00,2024-05-06 16:00:00,2024-05-06 20:00:00,2024-05-06 20:00:00,0.471,1,1,1,1,1,1,0.744332,-0.672519,0.90625,1.0,0.666667,8,4,1.291005,0.5,1.0,0,,ADA_1865,1,0.9400479616306964,0.03357314148680681,0.3442622950819675,-0.03357314148680681,-0.03357314148680679,-1.130295763389287,2024-05-06 16:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-05 16:00:00,2024-05-07 00:00:00,2024-05-07 12:00:00,2024-05-07 16:00:00,2024-05-07 16:00:00,0.4757,1,1,1,1,1,1,0.515337,0.311876,0.707317,1.0,1.0,8,4,0.467213,0.5,1.0,0,,ADA_1870,1,0.8248062015503864,0.36899224806201675,0.6666666666666651,-0.36899224806201675,-0.3689922480620167,-2.550387596899225,2024-05-07 12:00:00,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-05 20:00:00,2024-05-07 04:00:00,2024-05-07 16:00:00,2024-05-07 20:00:00,2024-05-07 20:00:00,0.4757,1,1,1,1,0,1,0.649652,-0.216584,0.227273,1.0,0.666667,8,4,0.526316,0.5,1.0,0,,ADA_1871,1,0.7622699386503115,0.5153374233128798,0.6698113207547218,0.5153374233128798,0.5153374233128796,-3.0383435582822047,2024-05-07 16:00:00,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-06 04:00:00,2024-05-07 12:00:00,2024-05-08 00:00:00,2024-05-08 04:00:00,2024-05-08 04:00:00,0.4757,1,1,0,1,0,1,0.554033,-0.862733,0.588235,1.0,0.666667,8,4,0.631579,0.5,1.0,0,,ADA_1873,1,0.9875968992248054,0.31472868217053795,0.6148648648648632,-0.31472868217053795,-0.31472868217053795,-3.4186046511627923,2024-05-08 00:00:00,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-08 12:00:00,2024-05-09 20:00:00,2024-05-10 08:00:00,2024-05-10 12:00:00,2024-05-10 12:00:00,0.469,1,1,1,1,1,1,1.403465,0.206649,0.851852,1.0,1.0,8,4,0.691358,0.5,1.0,0,,ADA_1887,1,0.3948959032907978,0.05641370047011323,0.3749999999999988,-0.05641370047011323,-0.05641370047011324,-0.3008730691739407,2024-05-10 08:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-09 08:00:00,2024-05-10 16:00:00,2024-05-11 04:00:00,2024-05-11 08:00:00,2024-05-11 08:00:00,0.4688,1,1,1,1,1,1,0.685914,0.10582,0.238095,1.0,0.666667,8,4,0.473214,0.5,1.0,0,,ADA_1892,1,0.437130801687768,0.3071729957805897,0.4625000000000042,-0.3071729957805897,-0.30717299578058954,-2.339240506329112,2024-05-11 04:00:00,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-10 16:00:00,2024-05-12 00:00:00,2024-05-12 12:00:00,2024-05-12 16:00:00,2024-05-12 16:00:00,0.4511,1,1,1,1,1,1,0.536036,0.173658,0.192982,1.0,0.666667,8,4,0.515152,0.5,1.0,0,,ADA_1900,1,0.5496535796766776,0.1616628175519635,0.5862068965517294,-0.1616628175519635,-0.16166281755196343,-1.5357967667436532,2024-05-12 12:00:00,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-11 00:00:00,2024-05-12 08:00:00,2024-05-12 20:00:00,2024-05-13 00:00:00,2024-05-13 00:00:00,0.4511,1,1,1,1,0,1,1.343173,-0.483909,0.591837,1.0,0.333333,8,4,1.293706,0.5,1.0,0,,ADA_1902,1,1.0040595399188155,0.0757780784844407,0.7794117647058895,0.0757780784844407,0.0757780784844404,-2.5385656292286947,2024-05-12 20:00:00,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-12 16:00:00,2024-05-14 00:00:00,2024-05-14 12:00:00,2024-05-14 16:00:00,2024-05-14 16:00:00,0.4532,1,1,0,1,0,1,0.521036,0.118664,0.104167,1.0,1.0,8,4,0.380783,0.5,1.0,0,,ADA_1912,1,0.9754098360655739,0.34426229508196726,0.7943925233644876,-0.34426229508196726,-0.34426229508196715,-1.9852459016393407,2024-05-14 12:00:00,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-21 12:00:00,2024-05-22 20:00:00,2024-05-23 08:00:00,2024-05-23 12:00:00,2024-05-23 12:00:00,0.5106,1,1,1,1,0,1,1.621951,0.157924,0.32,1.0,0.333333,8,4,0.791667,0.5,1.0,0,,ADA_1965,1,1.1500789889415486,0.022116903633494975,0.9285714285714268,0.022116903633494975,0.022116903633494722,-2.819905213270146,2024-05-23 08:00:00,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-25 04:00:00,2024-05-26 12:00:00,2024-05-27 00:00:00,2024-05-27 04:00:00,2024-05-27 04:00:00,0.4647,1,1,0,1,0,1,0.711864,0.56825,0.490909,1.0,0.666667,8,4,1.253333,0.5,1.0,0,,ADA_1987,1,1.438202247191002,0.9213483146067395,0.7999999999999945,-0.9213483146067395,-0.9213483146067396,-0.561797752808989,2024-05-27 00:00:00,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-05-26 08:00:00,2024-05-27 16:00:00,2024-05-28 04:00:00,2024-05-28 08:00:00,2024-05-28 08:00:00,0.455,1,1,1,1,1,1,0.595142,1.421875,0.551515,1.0,0.666667,8,4,1.232955,0.5,1.0,0,,ADA_1994,1,1.1531151003167948,0.7983104540654645,0.4814814814814835,-0.7983104540654645,-0.7983104540654644,-0.07391763463569176,2024-05-28 04:00:00,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-27 12:00:00,2024-05-28 20:00:00,2024-05-29 08:00:00,2024-05-29 12:00:00,2024-05-29 12:00:00,0.475,1,1,1,1,1,1,0.601307,0.349798,0.40625,1.0,1.0,8,4,0.404348,0.5,1.0,0,,ADA_2001,1,1.2341232227488141,0.1327014218009482,1.25675675675676,-0.1327014218009482,-0.13270142180094835,-1.9639810426540292,2024-05-29 08:00:00,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-05-28 20:00:00,2024-05-30 04:00:00,2024-05-30 16:00:00,2024-05-30 20:00:00,2024-05-30 20:00:00,0.4642,1,1,1,1,1,1,0.773481,0.837004,1.0,1.0,0.333333,8,4,0.873239,0.5,1.0,0,,ADA_2009,1,0.8306364617044246,0.15102481121898628,0.4435483870967738,-0.15102481121898628,-0.15102481121898648,-1.9180151024811225,2024-05-30 16:00:00,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-05-29 12:00:00,2024-05-30 20:00:00,2024-05-31 08:00:00,2024-05-31 12:00:00,2024-05-31 12:00:00,0.4637,1,1,1,1,1,1,0.645291,0.668506,0.633803,1.0,1.0,8,4,0.556098,0.5,1.0,0,,ADA_2013,1,0.7966280295047434,0.36880927291886195,0.6585365853658568,-0.36880927291886195,-0.3688092729188619,-1.8735511064278154,2024-05-31 08:00:00,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-06-02 00:00:00,2024-06-03 08:00:00,2024-06-03 20:00:00,2024-06-04 00:00:00,2024-06-04 00:00:00,0.4406,1,1,0,1,0,1,0.56,-0.667645,0.261745,1.0,1.0,8,4,1.013158,0.5,1.0,0,,ADA_2034,1,1.0672645739910365,0.800448430493273,0.45637583892617567,-0.800448430493273,-0.8004484304932733,-2.6210762331838566,2024-06-03 20:00:00,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
ADAUSDT,1H_FALLBACK,UP,2024-06-02 12:00:00,2024-06-03 20:00:00,2024-06-04 08:00:00,2024-06-04 12:00:00,2024-06-04 12:00:00,0.4406,1,1,1,1,1,1,0.700701,0.192674,0.149425,1.0,0.666667,8,4,0.479638,0.5,1.0,0,,ADA_2037,1,0.6861313868613113,0.10218978102189467,0.5662650602409635,-0.10218978102189467,-0.1021897810218948,-2.2481751824817557,2024-06-04 08:00:00,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-04 16:00:00,2024-06-06 00:00:00,2024-06-06 12:00:00,2024-06-06 16:00:00,2024-06-06 16:00:00,0.4656,1,1,1,1,1,1,1.386792,0.153125,0.411765,1.0,0.333333,8,4,1.0,0.5,1.0,0,,ADA_2050,1,0.9767441860465206,0.2790697674418557,0.857142857142862,-0.2790697674418557,-0.27906976744185563,-1.2325581395348906,2024-06-06 12:00:00,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0
ADAUSDT,1H_FALLBACK,DOWN,2024-06-08 00:00:00,2024-06-09 08:00:00,2024-06-09 20:00:00,2024-06-10 00:00:00,2024-06-10 00:00:00,0.4493,1,1,1,1,0,1,0.531646,0.383761,0.552239,1.0,0.666667,8,4,0.56,0.5,1.0,0,,ADA_2070,1,0.29302325581395144,0.0868217054263591,0.28421052631578714,0.0868217054263591,0.08682170542635909,-0.5534883720930227,2024-06-09 20:00:00,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1
ADAUSDT,1H_FALLBACK,DOWN,2024-06-08 04:00:00,2024-06-09 12:00:00,2024-06-10 00:00:00,2024-06-10 04:00:00,2024-06-10 04:00:00,0.4476,1,1,1,1,0,1,0.908201,0.177126,0.168539,1.0,0.333333,8,4,0.71519,0.5,1.0,0,,ADA_2071,1,0.8683544303797408,0.5316455696202542,0.5833333333333311,0.5316455696202542,0.5316455696202542,-1.1341772151898777,2024-06-10 00:00:00,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0
ADAUSDT,1H_FALLBACK,UP,2024-06-08 08:00:00,2024-06-09 16:00:00,2024-06-10 04:00:00,2024-06-10 08:00:00,2024-06-10 08:00:00,0.4318,1,1,1,1,1,1,1.658696,1.202979,1.0,1.0,0.333333,8,4,1.188406,0.5,1.0,0,,ADA_2072,1,1.285189718482254,0.9253365973072248,1.0869565217391375,-0.9253365973072248,-0.9253365973072248,-0.7025703794369637,2024-06-10 04:00:00,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
