episode_id,event_id,control_timestamp,calendar_month,utc_hour,chronological_third,available_history_status,source_excluded,non_overlapping,control_status,tie_break
OI|OI_CONTRACTION_SHOCK|8H|00257,O028514,,4,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00258,O028566,,4,13,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00259,O028605,,4,23,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00260,O028666,,4,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00261,O028721,,4,4,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00262,O028793,,4,22,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00263,O028933,,4,9,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00264,O029027,,4,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00265,O029115,,4,6,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00266,O029243,,4,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00267,O029366,,5,21,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00268,O029440,,5,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00269,O029495,,5,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00270,O029662,,5,23,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00271,O029728,,5,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00272,O029812,,5,13,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00273,O029858,,5,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00274,O030012,,5,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00275,O030093,,5,11,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00276,O030168,,5,6,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00277,O030267,,5,6,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00278,O030442,,5,2,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00279,O030655,,5,7,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00280,O030770,,5,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00281,O030871,,5,13,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00282,O030956,,5,11,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00283,O031076,,5,17,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00284,O031138,,5,8,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00285,O031171,,5,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00286,O031220,,5,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00287,O031284,,5,21,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00288,O031319,,5,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00289,O031355,,5,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00290,O031444,,5,13,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00291,O031621,,5,9,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00292,O031766,,5,21,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00293,O031798,,5,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00294,O031841,,5,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00295,O031947,,5,18,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00296,O032019,,5,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00297,O032084,,5,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00298,O032311,,6,13,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00299,O032400,,6,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00300,O032547,,6,0,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00301,O032609,,6,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00302,O032690,,6,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00303,O032722,,6,20,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00304,O032815,,6,19,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00305,O032883,,6,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00306,O032970,,6,10,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00307,O033103,,6,19,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00308,O033171,,6,12,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00309,O033224,,6,2,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00310,O033271,,6,13,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00311,O033388,,6,19,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00312,O033470,,6,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00313,O033568,,6,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00314,O033760,,6,16,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00315,O033821,,6,7,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00316,O034087,,6,1,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00317,O034125,,6,11,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00318,O034212,,6,9,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00319,O034414,,6,11,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00320,O034451,,6,20,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00321,O034538,,6,18,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00322,O034678,,6,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00323,O034718,,6,15,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00324,O034870,,6,5,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00325,O035002,,6,14,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00326,O035036,,6,23,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00327,O035123,,6,20,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00328,O035183,,7,11,2,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00329,O035288,,7,14,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00330,O035341,,7,3,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00331,O035474,,7,12,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00332,O035651,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00333,O035741,,7,7,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00334,O035798,,7,21,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00335,O035835,,7,6,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00336,O035918,,7,3,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00337,O036110,,7,3,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00338,O036159,,7,15,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00339,O036288,,7,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00340,O036370,,7,20,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00341,O036434,,7,12,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00342,O036470,,7,21,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00343,O036541,,7,15,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00344,O036644,,7,17,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00345,O036793,,7,6,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00346,O036829,,7,15,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00347,O036868,,7,1,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00348,O037128,,7,18,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00349,O037307,,7,14,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00350,O037434,,7,22,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00351,O037491,,7,12,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00352,O037593,,7,14,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00353,O037709,,7,19,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00354,O037787,,7,14,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00355,O037836,,7,3,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00356,O037868,,7,11,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00357,O037904,,7,20,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00358,O037953,,7,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00359,O038096,,7,20,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00360,O038172,2024-08-31T15:45:00Z,8,15,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00361,O038249,2024-08-31T10:30:00Z,8,10,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00362,O038368,2024-08-31T16:15:00Z,8,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00363,O038472,2024-08-31T18:00:00Z,8,18,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00364,O038710,,8,5,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00365,O038748,2024-08-31T15:00:00Z,8,15,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00366,O038835,2024-08-31T12:30:00Z,8,12,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00367,O039086,,8,3,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00368,O039197,,8,7,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00369,O039332,2024-08-31T17:30:00Z,8,17,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00370,O039408,2024-08-31T12:45:00Z,8,12,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00371,O039528,2024-08-31T18:15:00Z,8,18,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00372,O039600,2024-08-31T12:45:00Z,8,12,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00373,O039880,2024-08-31T10:30:00Z,8,10,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00374,O039958,,8,5,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00375,O040010,2024-08-31T18:15:00Z,8,18,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00376,O040113,2024-08-31T20:15:00Z,8,20,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00377,O040290,2024-08-31T16:15:00Z,8,16,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00378,O040641,2024-08-31T08:30:00Z,8,8,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00379,O040693,2024-08-31T21:15:00Z,8,21,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00380,O040873,2024-08-31T18:30:00Z,8,18,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00381,O041233,,9,12,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00382,O041382,,9,1,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00383,O041422,,9,11,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00384,O041531,,9,14,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00385,O041626,,9,14,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00386,O041857,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00387,O041921,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00388,O041953,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00389,O042009,,9,14,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00390,O042085,,9,9,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00391,O042196,,9,13,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00392,O042292,,9,13,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00393,O042473,,9,10,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00394,O042700,,9,19,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00395,O042817,,9,0,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00396,O042882,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00397,O042965,,9,13,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00398,O043052,,9,11,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00399,O043136,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00400,O043170,,9,16,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00401,O043285,,9,21,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00402,O043341,,9,11,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00403,O043537,,9,12,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00404,O043624,,9,10,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00405,O043905,,9,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00406,O044193,,10,8,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00407,O044313,,10,14,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00408,O044548,2024-10-02T01:45:00Z,10,1,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00409,O044589,,10,11,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00410,O044702,,10,15,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00411,O044787,,10,12,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00412,O044905,,10,18,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00413,O045109,,10,21,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00414,O045179,,10,14,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00415,O045231,2024-10-02T03:45:00Z,10,3,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00416,O045273,,10,14,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00417,O045358,,10,11,3,AVAILABLE,0,0,NO_EXACT_STRATUM_SUPPORT,SHA256(episode_id|timestamp)
OI|OI_CONTRACTION_SHOCK|8H|00418,O045434,2024-10-02T06:00:00Z,10,6,3,AVAILABLE,1,1,MATCHED,SHA256(episode_id|timestamp)
