episode_view,episode_id,event_id,event_family,side,episode_start,episode_end,representative_event_id,is_representative,member_count
8H,OI|OI_EXPANSION_SHOCK|8H|00109,O011477,OI,OI_EXPANSION_SHOCK,2023-10-28T13:15:00Z,2023-10-28T21:15:00Z,O011477,1,1
8H,OI|OI_EXPANSION_SHOCK|8H|00110,O011582,OI,OI_EXPANSION_SHOCK,2023-10-29T15:30:00Z,2023-10-29T23:30:00Z,O011582,1,1
8H,OI|OI_EXPANSION_SHOCK|8H|00111,O011659,OI,OI_EXPANSION_SHOCK,2023-10-30T10:45:00Z,2023-10-30T20:30:00Z,O011659,1,3
8H,OI|OI_EXPANSION_SHOCK|8H|00111,O011664,OI,OI_EXPANSION_SHOCK,2023-10-30T10:45:00Z,2023-10-30T20:30:00Z,O011659,0,3
8H,OI|OI_EXPANSION_SHOCK|8H|00111,O011666,OI,OI_EXPANSION_SHOCK,2023-10-30T10:45:00Z,2023-10-30T20:30:00Z,O011659,0,3
8H,OI|OI_EXPANSION_SHOCK|8H|00112,O011714,OI,OI_EXPANSION_SHOCK,2023-10-31T00:30:00Z,2023-11-01T08:00:00Z,O011714,1,8
8H,OI|OI_EXPANSION_SHOCK|8H|00112,O011743,OI,OI_EXPANSION_SHOCK,2023-10-31T00:30:00Z,2023-11-01T08:00:00Z,O011714,0,8
8H,OI|OI_EXPANSION_SHOCK|8H|00112,O011757,OI,OI_EXPANSION_SHOCK,2023-10-31T00:30:00Z,2023-11-01T08:00:00Z,O011714,0,8
8H,OI|OI_EXPANSION_SHOCK|8H|00112,O011759,OI,OI_EXPANSION_SHOCK,2023-10-31T00:30:00Z,2023-11-01T08:00:00Z,O011714,0,8
8H,OI|OI_EXPANSION_SHOCK|8H|00112,O011770,OI,OI_EXPANSION_SHOCK,2023-10-31T00:30:00Z,2023-11-01T08:00:00Z,O011714,0,8
8H,OI|OI_EXPANSION_SHOCK|8H|00112,O011777,OI,OI_EXPANSION_SHOCK,2023-10-31T00:30:00Z,2023-11-01T08:00:00Z,O011714,0,8
8H,OI|OI_EXPANSION_SHOCK|8H|00112,O011801,OI,OI_EXPANSION_SHOCK,2023-10-31T00:30:00Z,2023-11-01T08:00:00Z,O011714,0,8
8H,OI|OI_EXPANSION_SHOCK|8H|00112,O011808,OI,OI_EXPANSION_SHOCK,2023-10-31T00:30:00Z,2023-11-01T08:00:00Z,O011714,0,8
