instrument,child_scale,parent_direction,parent_start,counter_start,balance_start,reassertion_time,end_time,parent_invalidation_boundary,parent_intact,child_counter_motion,counter_progress_decay,balance_or_overlap,failed_counter_extension,parent_reassertion,reassertion_atr,counter_displacement_atr,counter_efficiency,overlap_ratio,alternation_rate,parent_elapsed_bars,child_elapsed_bars,child_parent_amplitude_ratio,child_parent_duration_ratio,parameter_factor,diagnostic_flag,diagnostic_reason,interval_id,source_end_time,representation,origin_time,age_bars,duration_hours,validity,invalid_reason,minimum_history_flag,cap_hit_flag,zero_denominator_flag,origin_reason,causal_end_assertion,displacement_atr,extension_atr,efficiency,close_location,distance_to_boundary_atr,distance_from_extreme_atr,recent_slope_atr,whole_slope_atr,origin_disagreement_bars,origin_disagreement_hours,symbol,factor,chronological_third
ADAUSDT,1H_FALLBACK,DOWN,2024-06-16 00:00:00,2024-06-17 08:00:00,2024-06-17 20:00:00,2024-06-18 00:00:00,2024-06-17 04:00:00,0.4193,1,1,1,1,0,1,2.129604,-0.502358,0.123675,0.499789,0.666667,8,4,4.847328,0.5,0.8,0,,ADA_2118,2024-06-18 00:00:00,HYBRID_ORIGIN,2024-06-16 20:00:00,3,8,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,1.4382022471910145,2.382022471910111,0.34408602150537715,0.6793893129771007,2.0000000000000036,0.9438202247190967,0.7191011235955073,0.7191011235955073,-5,-20,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,DOWN,2024-06-16 08:00:00,2024-06-17 16:00:00,2024-06-18 04:00:00,2024-06-18 08:00:00,2024-06-17 12:00:00,0.4193,1,1,0,1,0,1,0.425614,-3.550414,0.970674,0.628156,0.666667,8,4,3.128079,0.5,0.8,0,,ADA_2120,2024-06-18 08:00:00,FIXED_8,2024-06-16 08:00:00,8,28,VALID,,0,0,0,FIXED_8,1,2.928366762177652,3.1690544412607426,0.3215859030837005,0.9408866995073901,3.830945558739258,0.24068767908309044,0.8089780324737349,0.4183381088825217,0,0,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,DOWN,2024-06-16 08:00:00,2024-06-17 16:00:00,2024-06-18 04:00:00,2024-06-18 08:00:00,2024-06-17 12:00:00,0.4193,1,1,0,1,0,1,0.425614,-3.550414,0.970674,0.628156,0.666667,8,4,3.128079,0.5,0.8,0,,ADA_2120,2024-06-18 08:00:00,DIRECTION_RUN,2024-06-16 20:00:00,5,16,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,3.3295128939828103,3.5702005730659008,0.46760563380281733,0.9408866995073901,3.830945558739258,0.24068767908309044,0.8089780324737349,0.8323782234957026,-3,-12,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,DOWN,2024-06-16 08:00:00,2024-06-17 16:00:00,2024-06-18 04:00:00,2024-06-18 08:00:00,2024-06-17 12:00:00,0.4193,1,1,0,1,0,1,0.425614,-3.550414,0.970674,0.628156,0.666667,8,4,3.128079,0.5,0.8,0,,ADA_2120,2024-06-18 08:00:00,ATR_ORIGIN,2024-06-17 04:00:00,3,8,VALID,,0,0,0,ATR_1_REACHED,1,2.045845272206302,2.2865329512893924,0.4146341463414636,0.9194630872483234,2.7478510028653287,0.24068767908309044,1.022922636103151,1.022922636103151,-5,-20,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,DOWN,2024-06-16 08:00:00,2024-06-17 16:00:00,2024-06-18 04:00:00,2024-06-18 08:00:00,2024-06-17 12:00:00,0.4193,1,1,0,1,0,1,0.425614,-3.550414,0.970674,0.628156,0.666667,8,4,3.128079,0.5,0.8,0,,ADA_2120,2024-06-18 08:00:00,CONFIRMED_DIRECTION_CHANGE,2024-06-17 00:00:00,4,12,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,2.4269340974212046,2.667621776504295,0.3841269841269844,0.9390862944162447,3.7106017191977125,0.24068767908309044,0.8089780324737349,0.8089780324737349,-4,-16,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,DOWN,2024-06-16 08:00:00,2024-06-17 16:00:00,2024-06-18 04:00:00,2024-06-18 08:00:00,2024-06-17 12:00:00,0.4193,1,1,0,1,0,1,0.425614,-3.550414,0.970674,0.628156,0.666667,8,4,3.128079,0.5,0.8,0,,ADA_2120,2024-06-18 08:00:00,HYBRID_ORIGIN,2024-06-17 04:00:00,3,8,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,2.045845272206302,2.2865329512893924,0.4146341463414636,0.9194630872483234,2.7478510028653287,0.24068767908309044,1.022922636103151,1.022922636103151,-5,-20,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,DOWN,2024-06-17 08:00:00,2024-06-18 16:00:00,2024-06-19 04:00:00,2024-06-19 08:00:00,2024-06-18 12:00:00,0.421,1,1,1,1,1,1,0.530699,1.442652,1.0,0.216914,0.333333,8,4,0.47874,0.5,0.8,0,,ADA_2126,2024-06-19 08:00:00,FIXED_8,2024-06-17 08:00:00,8,28,VALID,,0,0,0,FIXED_8,1,2.622807017543858,4.149122807017544,0.22807017543859637,0.7259842519685035,4.043859649122804,1.5263157894736863,0.11988304093567227,0.3746867167919797,0,0,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,DOWN,2024-06-17 08:00:00,2024-06-18 16:00:00,2024-06-19 04:00:00,2024-06-19 08:00:00,2024-06-18 12:00:00,0.421,1,1,1,1,1,1,0.530699,1.442652,1.0,0.216914,0.333333,8,4,0.47874,0.5,0.8,0,,ADA_2126,2024-06-19 08:00:00,DIRECTION_RUN,2024-06-18 12:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,-0.0,0.7807017543859665,0.0,0.1759259259259266,0.16666666666666777,0.7807017543859665,0,-0.0,-7,-28,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,DOWN,2024-06-17 08:00:00,2024-06-18 16:00:00,2024-06-19 04:00:00,2024-06-19 08:00:00,2024-06-18 12:00:00,0.421,1,1,1,1,1,1,0.530699,1.442652,1.0,0.216914,0.333333,8,4,0.47874,0.5,0.8,0,,ADA_2126,2024-06-19 08:00:00,ATR_ORIGIN,2024-06-17 20:00:00,5,16,VALID,,0,0,0,ATR_1_REACHED,1,2.3157894736842084,3.8421052631578947,0.3169267707082829,0.6853526220614824,3.3245614035087705,1.5263157894736863,0.11988304093567227,0.5789473684210521,-3,-12,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,DOWN,2024-06-17 08:00:00,2024-06-18 16:00:00,2024-06-19 04:00:00,2024-06-19 08:00:00,2024-06-18 12:00:00,0.421,1,1,1,1,1,1,0.530699,1.442652,1.0,0.216914,0.333333,8,4,0.47874,0.5,0.8,0,,ADA_2126,2024-06-19 08:00:00,CONFIRMED_DIRECTION_CHANGE,2024-06-17 20:00:00,5,16,VALID,,0,0,0,TWO_BAR_CHANGE_CONFIRMED,1,2.3157894736842084,3.8421052631578947,0.3169267707082829,0.6853526220614824,3.3245614035087705,1.5263157894736863,0.11988304093567227,0.5789473684210521,-3,-12,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,DOWN,2024-06-17 08:00:00,2024-06-18 16:00:00,2024-06-19 04:00:00,2024-06-19 08:00:00,2024-06-18 12:00:00,0.421,1,1,1,1,1,1,0.530699,1.442652,1.0,0.216914,0.333333,8,4,0.47874,0.5,0.8,0,,ADA_2126,2024-06-19 08:00:00,HYBRID_ORIGIN,2024-06-18 12:00:00,1,0,VALID,,0,0,0,LATER_OF_DIRECTION_RUN_AND_ATR_ORIGIN,1,-0.0,0.7807017543859665,0.0,0.1759259259259266,0.16666666666666777,0.7807017543859665,0,-0.0,-7,-28,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,UP,2024-06-18 04:00:00,2024-06-19 12:00:00,2024-06-20 00:00:00,2024-06-20 04:00:00,2024-06-19 08:00:00,0.366,1,1,1,1,0,1,0.462516,-0.368126,0.534884,0.735157,0.666667,8,4,0.440252,0.5,0.8,0,,ADA_2131,2024-06-20 04:00:00,FIXED_8,2024-06-18 04:00:00,8,28,VALID,,0,0,0,FIXED_8,1,0.44100373731980913,1.3678590496529621,0.07930107526881747,0.610062893081762,1.450080085424455,0.9268553123331531,0.04235629115501067,0.06300053390282986,0,0,ADAUSDT,0.8,2
ADAUSDT,1H_FALLBACK,UP,2024-06-18 04:00:00,2024-06-19 12:00:00,2024-06-20 00:00:00,2024-06-20 04:00:00,2024-06-19 08:00:00,0.366,1,1,1,1,0,1,0.462516,-0.368126,0.534884,0.735157,0.666667,8,4,0.440252,0.5,0.8,0,,ADA_2131,2024-06-20 04:00:00,DIRECTION_RUN,2024-06-19 08:00:00,1,0,VALID,,0,0,0,OPPOSITE_CLOSE_STEP,1,0.0,0.5456486919380654,0.0,0.1704545454545461,0.11211959423384957,0.5456486919380654,0,0.0,-7,-28,ADAUSDT,0.8,2
