window_id,move_id,sample_type,control_id,direction,event_time,window_bars_requested,window_bars_available,window_start_time,window_end_time,price_slope_pct,price_acceleration_pct,direction_changes,range_pct,range_compression_ratio,range_state,directional_candle_share,avg_body,avg_body_change_ratio,max_pullback_pct,local_extreme_update_last5,failed_continuation_attempt,ema27_slope_state,ema27_slope_change,price_vs_ema27,distance_to_ema27_pct,ema27_crosses,ema27_aligned_to_move,ema200_slope_state,price_vs_ema200,distance_to_ema200_pct,ema200_crosses,ema200_aligned_to_move,last5_directions,last5_body_sequence,last5_acceleration,last5_tempo_change_candle,last5_false_attempt,uses_post_start_data
M03_control_C3_5,M03,control,C3,LONG,2026-01-22 20:00,5,5,2026-01-22 00:00,2026-01-22 16:00,-0.7147,-0.4954,1,3.7658,1.8814,expanded,0.2000,0.002120,1.2778,1.4517,false,false,falling,0.00000000,below,-1.7802,0,false,falling,below,-7.2090,0,false,DDNDU,0.002000;0.000400;0.000000;0.005200;0.003000,true,true,false,false
M04_control_C1_50,M04,control,C1,SHORT,2023-12-07 04:00,50,50,2023-11-28 20:00,2023-12-07 00:00,15.2112,8.5190,25,21.8450,2.4713,expanded,0.4400,0.003356,1.2456,6.2632,false,false,rising,0.00219480,above,6.7465,4,false,rising,above,19.5966,0,false,UUDDU,0.007200;0.013800;0.002800;0.005100;0.001400,false,false,false,false
M04_control_C1_30,M04,control,C1,SHORT,2023-12-07 04:00,30,30,2023-12-02 04:00,2023-12-07 00:00,15.0026,8.7598,12,18.2618,1.8839,expanded,0.3667,0.004257,0.6115,6.2632,false,false,rising,0.00150188,above,6.7465,0,false,rising,above,19.5966,0,false,UUDDU,0.007200;0.013800;0.002800;0.005100;0.001400,false,false,false,false
M04_control_C1_20,M04,control,C1,SHORT,2023-12-07 04:00,20,20,2023-12-03 20:00,2023-12-07 00:00,12.5000,10.0416,8,16.6498,2.2508,expanded,0.3500,0.005410,0.3219,6.2632,false,false,rising,0.00131648,above,6.7465,0,false,rising,above,19.5966,0,false,UUDDU,0.007200;0.013800;0.002800;0.005100;0.001400,false,false,false,false
M04_control_C1_10,M04,control,C1,SHORT,2023-12-07 04:00,10,10,2023-12-05 12:00,2023-12-07 00:00,10.1313,-3.1682,4,14.4662,0.9498,neutral,0.3000,0.006160,-0.0319,5.6085,false,false,rising,0.00000000,above,6.7465,0,false,rising,above,19.5966,0,false,UUDDU,0.007200;0.013800;0.002800;0.005100;0.001400,false,false,false,false
M04_control_C1_5,M04,control,C1,SHORT,2023-12-07 04:00,5,5,2023-12-06 08:00,2023-12-07 00:00,1.6693,-4.5967,2,8.1637,0.4783,compressed,0.4000,0.006060,-0.7048,3.0592,false,false,rising,0.00000000,above,6.7465,0,false,rising,above,19.5966,0,false,UUDDU,0.007200;0.013800;0.002800;0.005100;0.001400,false,false,false,false
M04_control_C2_50,M04,control,C2,SHORT,2026-02-12 00:00,50,50,2026-02-03 16:00,2026-02-11 20:00,-13.2043,-0.0260,22,28.6151,0.3367,compressed,0.6200,0.004192,-0.5092,11.8345,false,false,falling,0.00010762,below,-3.3520,0,true,falling,below,-20.9004,0,true,DDDUD,0.007100;0.000200;0.002200;0.004200;0.001400,false,false,false,false
M04_control_C2_30,M04,control,C2,SHORT,2026-02-12 00:00,30,30,2026-02-07 00:00,2026-02-11 20:00,-7.2879,2.9669,16,10.7687,1.1657,neutral,0.6000,0.002843,-0.2906,3.5055,true,false,falling,-0.00028417,below,-3.3520,0,true,falling,below,-20.9004,0,true,DDDUD,0.007100;0.000200;0.002200;0.004200;0.001400,false,false,false,false
M04_control_C2_20,M04,control,C2,SHORT,2026-02-12 00:00,20,20,2026-02-08 16:00,2026-02-11 20:00,-6.8149,1.5257,10,9.5481,0.9712,neutral,0.6500,0.002850,-0.5496,3.5055,true,false,falling,-0.00027489,below,-3.3520,0,true,falling,below,-20.9004,0,true,DDDUD,0.007100;0.000200;0.002200;0.004200;0.001400,false,false,false,false
M04_control_C2_10,M04,control,C2,SHORT,2026-02-12 00:00,10,10,2026-02-10 08:00,2026-02-11 20:00,-2.6646,-2.4392,5,6.0525,2.0424,expanded,0.7000,0.001770,4.8077,1.6336,true,false,falling,0.00000000,below,-3.3520,0,true,falling,below,-20.9004,0,true,DDDUD,0.007100;0.000200;0.002200;0.004200;0.001400,false,false,false,false
M04_control_C2_5,M04,control,C2,SHORT,2026-02-12 00:00,5,5,2026-02-11 04:00,2026-02-11 20:00,0.1567,0.3135,2,5.1312,1.2132,neutral,0.8000,0.003020,-0.2877,1.6336,false,false,falling,0.00000000,below,-3.3520,0,true,falling,below,-20.9004,0,true,DDDUD,0.007100;0.000200;0.002200;0.004200;0.001400,false,false,false,false
M04_control_C3_50,M04,control,C3,SHORT,2023-07-20 08:00,50,50,2023-07-12 00:00,2023-07-20 04:00,11.0959,-7.6307,27,32.2636,0.3219,compressed,0.5800,0.004848,-0.4707,20.7364,false,false,rising,0.00004933,above,2.7319,6,false,rising,above,8.8555,4,false,DUDUD,0.003900;0.011200;0.001600;0.005300;0.002200,false,false,false,false
M04_control_C3_30,M04,control,C3,SHORT,2023-07-20 08:00,30,30,2023-07-15 08:00,2023-07-20 04:00,-2.0470,11.7144,18,11.5593,1.0988,neutral,0.6333,0.003273,0.4612,5.1250,false,false,falling,0.00005418,above,2.7319,4,false,rising,above,8.8555,0,false,DUDUD,0.003900;0.011200;0.001600;0.005300;0.002200,false,false,false,false
M04_control_C3_20,M04,control,C3,SHORT,2023-07-20 08:00,20,20,2023-07-17 00:00,2023-07-20 04:00,2.2949,10.8732,14,10.4684,1.9601,expanded,0.5500,0.003680,0.7566,5.1250,false,false,falling,0.00080806,above,2.7319,3,false,rising,above,8.8555,0,false,DUDUD,0.003900;0.011200;0.001600;0.005300;0.002200,false,false,false,false
M04_control_C3_10,M04,control,C3,SHORT,2023-07-20 08:00,10,10,2023-07-18 16:00,2023-07-20 04:00,7.1805,-1.5024,7,10.9684,0.8730,neutral,0.5000,0.004690,0.0661,5.1250,false,false,rising,0.00000000,above,2.7319,3,false,rising,above,8.8555,0,false,DUDUD,0.003900;0.011200;0.001600;0.005300;0.002200,false,false,false,false
M04_control_C3_5,M04,control,C3,SHORT,2023-07-20 08:00,5,5,2023-07-19 12:00,2023-07-20 04:00,4.0614,-3.1186,3,7.1314,0.7872,neutral,0.6000,0.004840,-0.5982,3.4579,false,false,rising,0.00000000,above,2.7319,1,false,rising,above,8.8555,0,false,DUDUD,0.003900;0.011200;0.001600;0.005300;0.002200,false,false,false,false
M05_control_C1_50,M05,control,C1,LONG,2025-10-07 08:00,50,50,2025-09-29 00:00,2025-10-07 04:00,6.5531,-7.6111,14,14.2626,0.6143,compressed,0.4800,0.008048,0.2405,5.7838,false,true,rising,0.00041748,above,0.5656,6,true,flat,above,1.8037,5,true,UUDDD,0.022400;0.004200;0.005800;0.003300;0.011300,false,false,true,false
M05_control_C1_30,M05,control,C1,LONG,2025-10-07 08:00,30,30,2025-10-02 08:00,2025-10-07 04:00,0.8592,3.6926,7,7.7095,0.9564,neutral,0.4333,0.008803,0.4431,5.7838,false,true,rising,-0.00198918,above,0.5656,4,true,rising,above,1.8037,4,true,UUDDD,0.022400;0.004200;0.005800;0.003300;0.011300,false,false,true,false
M05_control_C1_20,M05,control,C1,LONG,2025-10-07 08:00,20,20,2025-10-04 00:00,2025-10-07 04:00,0.3396,0.4804,4,6.5691,1.1196,neutral,0.5000,0.009435,-0.0626,5.7838,false,true,rising,-0.00002203,above,0.5656,4,true,rising,above,1.8037,4,true,UUDDD,0.022400;0.004200;0.005800;0.003300;0.011300,false,false,true,false
M05_control_C1_10,M05,control,C1,LONG,2025-10-07 08:00,10,10,2025-10-05 16:00,2025-10-07 04:00,3.2534,-1.7775,1,6.5550,0.9764,neutral,0.6000,0.009130,0.0609,2.3807,true,true,rising,0.00000000,above,0.5656,1,true,rising,above,1.8037,1,true,UUDDD,0.022400;0.004200;0.005800;0.003300;0.011300,false,false,true,false
M05_control_C1_5,M05,control,C1,LONG,2025-10-07 08:00,5,5,2025-10-06 12:00,2025-10-07 04:00,-1.8555,-2.8064,1,3.4589,0.8990,neutral,0.4000,0.009400,-0.4887,2.3807,false,false,rising,0.00000000,above,0.5656,0,true,rising,above,1.8037,0,true,UUDDD,0.022400;0.004200;0.005800;0.003300;0.011300,false,false,false,false
M05_control_C2_50,M05,control,C2,LONG,2024-07-28 00:00,50,50,2024-07-19 16:00,2024-07-27 20:00,-5.1579,9.0727,24,15.6783,1.0830,neutral,0.4600,0.004220,-0.1857,6.2912,false,false,falling,0.00014108,above,0.6477,6,true,rising,above,0.9835,4,true,UUUUD,0.001500;0.001800;0.004300;0.000200;0.005300,false,true,false,false
M05_control_C2_30,M05,control,C2,LONG,2024-07-28 00:00,30,30,2024-07-23 00:00,2024-07-27 20:00,-2.0188,13.0484,12,11.3615,1.3216,expanded,0.4667,0.004093,-0.1394,6.2912,false,false,falling,0.00128833,above,0.6477,1,true,falling,above,0.9835,4,true,UUUUD,0.001500;0.001800;0.004300;0.000200;0.005300,false,true,false,false
M05_control_C2_20,M05,control,C2,LONG,2024-07-28 00:00,20,20,2024-07-24 16:00,2024-07-27 20:00,1.6066,0.7741,8,11.6845,0.5425,compressed,0.5000,0.003880,-0.5814,4.2111,true,false,falling,0.00166657,above,0.6477,1,true,falling,above,0.9835,1,true,UUUUD,0.001500;0.001800;0.004300;0.000200;0.005300,false,true,false,false
M05_control_C2_10,M05,control,C2,LONG,2024-07-28 00:00,10,10,2024-07-26 08:00,2024-07-27 20:00,1.3353,-0.1258,3,4.8070,1.5884,expanded,0.6000,0.002290,0.3367,1.2698,true,false,rising,0.00000000,above,0.6477,0,true,rising,above,0.9835,1,true,UUUUD,0.001500;0.001800;0.004300;0.000200;0.005300,false,true,false,false
M05_control_C2_5,M05,control,C2,LONG,2024-07-28 00:00,5,5,2024-07-27 04:00,2024-07-27 20:00,0.2402,-0.6236,1,4.0106,4.2202,expanded,0.8000,0.002620,0.9798,1.2698,false,false,rising,0.00000000,above,0.6477,0,true,rising,above,0.9835,0,true,UUUUD,0.001500;0.001800;0.004300;0.000200;0.005300,false,true,false,false
M05_control_C3_50,M05,control,C3,LONG,2026-04-20 16:00,50,50,2026-04-12 08:00,2026-04-20 12:00,2.9950,-3.6498,23,13.6023,1.5709,expanded,0.4600,0.002260,0.2421,3.0291,false,false,falling,0.00024500,below,-0.5168,4,false,falling,below,-2.2796,2,false,DUUDU,0.004400;0.003600;0.000800;0.000100;0.001200,false,false,false,false
M05_control_C3_30,M05,control,C3,LONG,2026-04-20 16:00,30,30,2026-04-15 16:00,2026-04-20 12:00,-0.5223,-6.7565,15,10.9683,0.6845,compressed,0.5000,0.002590,-0.3573,3.0291,false,false,rising,-0.00082575,below,-0.5168,1,false,falling,below,-2.2796,2,false,DUUDU,0.004400;0.003600;0.000800;0.000100;0.001200,false,false,false,false
M05_control_C3_20,M05,control,C3,LONG,2026-04-20 16:00,20,20,2026-04-17 08:00,2026-04-20 12:00,-3.7699,2.7424,10,10.6102,0.5167,compressed,0.4500,0.002210,-0.2802,3.0291,false,false,flat,-0.00055897,below,-0.5168,1,false,falling,below,-2.2796,1,false,DUUDU,0.004400;0.003600;0.000800;0.000100;0.001200,false,false,false,false
M05_control_C3_10,M05,control,C3,LONG,2026-04-20 16:00,10,10,2026-04-19 00:00,2026-04-20 12:00,-0.0807,0.9709,5,4.1566,1.2757,expanded,0.5000,0.001850,0.2024,2.7261,false,false,falling,0.00000000,below,-0.5168,0,false,falling,below,-2.2796,0,false,DUUDU,0.004400;0.003600;0.000800;0.000100;0.001200,false,false,false,false
M05_control_C3_5,M05,control,C3,LONG,2026-04-20 16:00,5,5,2026-04-19 20:00,2026-04-20 12:00,2.2718,-0.7137,2,3.5523,0.9822,neutral,0.6000,0.002020,-0.8250,0.0406,false,false,falling,0.00000000,below,-0.5168,0,false,falling,below,-2.2796,0,false,DUUDU,0.004400;0.003600;0.000800;0.000100;0.001200,false,false,false,false
M06_control_C1_50,M06,control,C1,SHORT,2024-07-29 20:00,50,50,2024-07-21 12:00,2024-07-29 16:00,-5.2326,12.4432,22,16.0465,0.8486,neutral,0.5800,0.004520,-0.1978,6.2545,false,false,falling,-0.00007986,below,-1.4970,6,true,rising,below,-1.3985,7,true,UUDDD,0.015400;0.000100;0.004600;0.008800;0.001600,false,false,false,false
M06_control_C1_30,M06,control,C1,SHORT,2024-07-29 20:00,30,30,2024-07-24 20:00,2024-07-29 16:00,0.3695,-4.6989,12,11.8227,0.6263,compressed,0.5667,0.004083,-0.1154,6.2545,false,false,falling,0.00107919,below,-1.4970,4,true,falling,below,-1.3985,4,true,UUDDD,0.015400;0.000100;0.004600;0.008800;0.001600,false,false,false,false
M06_control_C1_20,M06,control,C1,SHORT,2024-07-29 20:00,20,20,2024-07-26 12:00,2024-07-29 16:00,-1.7362,-1.7362,7,6.0043,1.1610,neutral,0.5500,0.003410,0.7280,3.6686,false,false,rising,-0.00045239,below,-1.4970,3,true,rising,below,-1.3985,3,true,UUDDD,0.015400;0.000100;0.004600;0.008800;0.001600,false,false,false,false
M06_control_C1_10,M06,control,C1,SHORT,2024-07-29 20:00,10,10,2024-07-28 04:00,2024-07-29 16:00,-0.9239,1.1683,4,5.5434,1.9388,expanded,0.7000,0.004320,1.4016,3.6686,false,false,falling,0.00000000,below,-1.4970,2,true,flat,below,-1.3985,2,true,UUDDD,0.015400;0.000100;0.004600;0.008800;0.001600,false,false,false,false
M06_control_C1_5,M06,control,C1,SHORT,2024-07-29 20:00,5,5,2024-07-29 00:00,2024-07-29 16:00,-3.5275,-3.5740,1,5.3267,0.9510,neutral,0.6000,0.006100,-0.3548,0.0237,false,false,flat,0.00000000,below,-1.4970,1,true,flat,below,-1.3985,1,true,UUDDD,0.015400;0.000100;0.004600;0.008800;0.001600,false,false,false,false
M06_control_C2_50,M06,control,C2,SHORT,2025-06-18 00:00,50,50,2025-06-09 16:00,2025-06-17 20:00,-10.6461,3.5667,25,19.4126,0.5384,compressed,0.5200,0.007330,-0.2914,3.8307,true,false,falling,-0.00313251,below,-4.3262,3,true,falling,below,-11.5033,2,true,DDDUD,0.004300;0.010600;0.009900;0.005500;0.008600,false,false,false,false
M06_control_C2_30,M06,control,C2,SHORT,2025-06-18 00:00,30,30,2025-06-13 00:00,2025-06-17 20:00,-4.0372,-1.4242,17,9.7776,1.2080,neutral,0.5000,0.006510,0.2218,3.0214,true,false,falling,0.00167647,below,-4.3262,2,true,falling,below,-11.5033,0,true,DDDUD,0.004300;0.010600;0.009900;0.005500;0.008600,false,false,false,false
M06_control_C2_20,M06,control,C2,SHORT,2025-06-18 00:00,20,20,2025-06-14 16:00,2025-06-17 20:00,-1.6168,-11.0798,11,9.3937,1.4804,expanded,0.4500,0.006390,0.8150,3.0214,true,false,falling,0.00041666,below,-4.3262,2,true,falling,below,-11.5033,0,true,DDDUD,0.004300;0.010600;0.009900;0.005500;0.008600,false,false,false,false
M06_control_C2_10,M06,control,C2,SHORT,2025-06-18 00:00,10,10,2025-06-16 08:00,2025-06-17 20:00,-5.7466,-2.9590,5,8.9994,1.0056,neutral,0.6000,0.008240,-0.1057,1.3899,true,false,falling,0.00000000,below,-4.3262,1,true,falling,below,-11.5033,0,true,DDDUD,0.004300;0.010600;0.009900;0.005500;0.008600,false,false,false,false
M06_control_C2_5,M06,control,C2,SHORT,2025-06-18 00:00,5,5,2025-06-17 04:00,2025-06-17 20:00,-3.7336,-0.4148,2,6.0592,1.7005,expanded,0.8000,0.007780,0.0738,0.8913,false,false,falling,0.00000000,below,-4.3262,0,true,falling,below,-11.5033,0,true,DDDUD,0.004300;0.010600;0.009900;0.005500;0.008600,false,false,false,false
M06_control_C3_50,M06,control,C3,SHORT,2026-03-18 08:00,50,50,2026-03-10 00:00,2026-03-18 04:00,11.4418,6.1978,20,15.7712,1.3815,expanded,0.4600,0.002764,-0.0000,9.0752,false,false,rising,0.00081767,above,3.3007,8,false,falling,above,3.8578,1,false,DUUUD,0.000400;0.001900;0.000500;0.002800;0.003200,true,true,false,false
M06_control_C3_30,M06,control,C3,SHORT,2026-03-18 08:00,30,30,2026-03-13 08:00,2026-03-18 04:00,5.1422,13.3140,11,13.6032,1.4533,expanded,0.5000,0.002697,1.0074,9.0752,false,false,rising,0.00098881,above,3.3007,4,false,falling,above,3.8578,1,false,DUUUD,0.000400;0.001900;0.000500;0.002800;0.003200,true,true,false,false
M06_control_C3_20,M06,control,C3,SHORT,2026-03-18 08:00,20,20,2026-03-15 00:00,2026-03-18 04:00,8.9158,-5.4093,9,13.0336,0.3970,compressed,0.3500,0.002925,-0.4232,9.0752,false,false,rising,0.00034502,above,3.3007,2,false,rising,above,3.8578,1,false,DUUUD,0.000400;0.001900;0.000500;0.002800;0.003200,true,true,false,false
M06_control_C3_10,M06,control,C3,SHORT,2026-03-18 08:00,10,10,2026-03-16 16:00,2026-03-18 04:00,0.0694,1.0440,5,4.8594,1.0675,neutral,0.3000,0.002140,-0.3016,1.7839,false,false,rising,0.00000000,above,3.3007,0,false,rising,above,3.8578,0,false,DUUUD,0.000400;0.001900;0.000500;0.002800;0.003200,true,true,false,false
M06_control_C3_5,M06,control,C3,SHORT,2026-03-18 08:00,5,5,2026-03-17 12:00,2026-03-18 04:00,0.6986,-0.6289,1,4.2613,1.1800,neutral,0.4000,0.001760,0.8841,1.7839,false,false,rising,0.00000000,above,3.3007,0,false,rising,above,3.8578,0,false,DUUUD,0.000400;0.001900;0.000500;0.002800;0.003200,true,true,false,false
M07_control_C1_50,M07,control,C1,LONG,2024-04-19 20:00,50,50,2024-04-11 12:00,2024-04-19 16:00,-18.8637,20.8298,24,34.3460,0.3543,compressed,0.5200,0.011012,-0.3637,21.5145,false,false,falling,0.00184802,above,2.1199,3,true,falling,below,-16.5861,0,false,DUUUU,0.016100;0.014400;0.011500;0.003800;0.001500,false,false,false,false
M07_control_C1_30,M07,control,C1,LONG,2024-04-19 20:00,30,30,2024-04-14 20:00,2024-04-19 16:00,1.1989,5.7299,15,15.6069,0.9891,neutral,0.5000,0.009447,-0.1972,7.5351,false,false,falling,0.00187350,above,2.1199,1,true,falling,below,-16.5861,0,false,DUUUU,0.016100;0.014400;0.011500;0.003800;0.001500,false,false,false,false
M07_control_C1_20,M07,control,C1,LONG,2024-04-19 20:00,20,20,2024-04-16 12:00,2024-04-19 16:00,6.8973,3.1427,8,12.0986,1.4188,expanded,0.5500,0.008300,-0.1222,6.0157,true,false,falling,0.00156708,above,2.1199,1,true,falling,below,-16.5861,0,false,DUUUU,0.016100;0.014400;0.011500;0.003800;0.001500,false,false,false,false
M07_control_C1_10,M07,control,C1,LONG,2024-04-19 20:00,10,10,2024-04-18 04:00,2024-04-19 16:00,7.7256,-0.9846,2,12.1923,1.9767,expanded,0.7000,0.007760,0.5611,3.6467,true,false,falling,0.00000000,above,2.1199,1,true,falling,below,-16.5861,0,false,DUUUU,0.016100;0.014400;0.011500;0.003800;0.001500,false,false,false,false
M07_control_C1_5,M07,control,C1,LONG,2024-04-19 20:00,5,5,2024-04-19 00:00,2024-04-19 16:00,7.0668,0.4234,0,12.1178,0.4522,compressed,0.8000,0.009460,-0.6328,0.0000,false,false,rising,0.00000000,above,2.1199,1,true,falling,below,-16.5861,0,false,DUUUU,0.016100;0.014400;0.011500;0.003800;0.001500,false,false,false,false
M07_control_C2_50,M07,control,C2,LONG,2025-08-14 12:00,50,50,2025-08-06 04:00,2025-08-14 08:00,32.6177,12.0841,28,42.6094,1.8841,expanded,0.6200,0.013330,0.6713,4.4540,true,false,rising,0.00553349,above,12.4734,7,true,rising,above,24.9752,3,true,UUUUD,0.011200;0.020800;0.077600;0.016400;0.034800,false,false,false,false
M07_control_C2_30,M07,control,C2,LONG,2025-08-14 12:00,30,30,2025-08-09 12:00,2025-08-14 08:00,19.7465,28.7965,17,31.6391,3.8225,expanded,0.5667,0.016453,0.6075,4.4540,true,false,rising,0.00450786,above,12.4734,4,true,rising,above,24.9752,0,true,UUUUD,0.011200;0.020800;0.077600;0.016400;0.034800,false,false,false,false
M07_control_C2_20,M07,control,C2,LONG,2025-08-14 12:00,20,20,2025-08-11 04:00,2025-08-14 08:00,19.0953,8.7213,10,31.4671,2.1309,expanded,0.6000,0.018425,0.3790,3.6115,true,false,rising,0.00603961,above,12.4734,4,true,rising,above,24.9752,0,true,UUUUD,0.011200;0.020800;0.077600;0.016400;0.034800,false,false,false,false
M07_control_C2_10,M07,control,C2,LONG,2025-08-14 12:00,10,10,2025-08-12 20:00,2025-08-14 08:00,14.5643,6.7326,3,22.1496,2.6041,expanded,0.7000,0.021360,2.0455,3.6115,true,false,rising,0.00000000,above,12.4734,0,true,rising,above,24.9752,0,true,UUUUD,0.011200;0.020800;0.077600;0.016400;0.034800,false,false,false,false
M07_control_C2_5,M07,control,C2,LONG,2025-08-14 12:00,5,5,2025-08-13 16:00,2025-08-14 08:00,9.0539,4.1918,1,17.3382,1.8590,expanded,0.8000,0.032160,1.6833,3.6115,false,false,rising,0.00000000,above,12.4734,0,true,rising,above,24.9752,0,true,UUUUD,0.011200;0.020800;0.077600;0.016400;0.034800,false,false,false,false
M07_control_C3_50,M07,control,C3,LONG,2026-06-05 04:00,50,50,2026-05-27 20:00,2026-06-05 00:00,-33.1927,-32.2055,22,35.0907,5.9404,expanded,0.3000,0.002942,1.2689,36.4268,false,false,falling,-0.00143753,below,-23.1993,8,false,falling,below,-34.0401,0,false,DDDDD,0.004600;0.001300;0.002500;0.006600;0.021300,true,true,false,false
M07_control_C3_30,M07,control,C3,LONG,2026-06-05 04:00,30,30,2026-05-31 04:00,2026-06-05 00:00,-33.0233,-17.4642,9,34.0803,2.6281,expanded,0.2000,0.003710,0.7279,36.4268,false,false,falling,-0.00170273,below,-23.1993,4,false,falling,below,-34.0401,0,false,DDDDD,0.004600;0.001300;0.002500;0.006600;0.021300,true,true,false,false
M07_control_C3_20,M07,control,C3,LONG,2026-06-05 04:00,20,20,2026-06-01 20:00,2026-06-05 00:00,-31.4286,-20.2504,4,31.9048,2.5998,expanded,0.1000,0.004330,0.9965,36.4268,false,false,falling,-0.00097104,below,-23.1993,0,false,falling,below,-34.0401,0,false,DDDDD,0.004600;0.001300;0.002500;0.006600;0.021300,true,true,false,false
M07_control_C3_10,M07,control,C3,LONG,2026-06-05 04:00,10,10,2026-06-03 12:00,2026-06-05 00:00,-25.2125,-10.5704,0,27.5732,1.4446,expanded,0.0000,0.005770,0.6963,33.7121,false,false,falling,0.00000000,below,-23.1993,0,false,falling,below,-34.0401,0,false,DDDDD,0.004600;0.001300;0.002500;0.006600;0.021300,true,true,false,false
M07_control_C3_5,M07,control,C3,LONG,2026-06-05 04:00,5,5,2026-06-04 08:00,2026-06-05 00:00,-16.6754,-15.4178,0,19.7791,3.7262,expanded,0.0000,0.007260,2.4350,20.0126,false,false,falling,0.00000000,below,-23.1993,0,false,falling,below,-34.0401,0,false,DDDDD,0.004600;0.001300;0.002500;0.006600;0.021300,true,true,false,false
M08_control_C1_50,M08,control,C1,LONG,2025-03-19 04:00,50,50,2025-03-10 20:00,2025-03-19 00:00,6.0525,-13.3424,20,18.1872,0.5933,compressed,0.5600,0.008874,-0.2469,7.1991,false,false,falling,0.00199010,below,-0.6358,4,false,falling,below,-7.8280,0,false,DDUUU,0.007000;0.014500;0.008700;0.005700;0.010300,false,false,false,false
M08_control_C1_30,M08,control,C1,LONG,2025-03-19 04:00,30,30,2025-03-14 04:00,2025-03-19 00:00,0.0563,2.0641,10,11.3643,0.7691,neutral,0.5667,0.007633,-0.1840,7.1991,false,false,falling,-0.00152089,below,-0.6358,4,false,falling,below,-7.8280,0,false,DDUUU,0.007000;0.014500;0.008700;0.005700;0.010300,false,false,false,false
M08_control_C1_20,M08,control,C1,LONG,2025-03-19 04:00,20,20,2025-03-15 20:00,2025-03-19 00:00,-4.6636,1.4777,5,10.8282,0.7111,compressed,0.5000,0.007360,-0.0081,6.7983,false,false,falling,0.00004300,below,-0.6358,1,false,falling,below,-7.8280,0,false,DDUUU,0.007000;0.014500;0.008700;0.005700;0.010300,false,false,false,false
M08_control_C1_10,M08,control,C1,LONG,2025-03-19 04:00,10,10,2025-03-17 12:00,2025-03-19 00:00,-1.7539,2.6477,4,6.7946,1.0359,neutral,0.6000,0.007330,0.7048,3.1309,false,false,falling,0.00000000,below,-0.6358,0,false,falling,below,-7.8280,0,false,DDUUU,0.007000;0.014500;0.008700;0.005700;0.010300,false,false,false,false
M08_control_C1_5,M08,control,C1,LONG,2025-03-19 04:00,5,5,2025-03-18 08:00,2025-03-19 00:00,1.4546,5.6648,1,4.5921,1.0083,neutral,0.6000,0.009240,-0.2341,2.1115,false,false,falling,0.00000000,below,-0.6358,0,false,falling,below,-7.8280,0,false,DDUUU,0.007000;0.014500;0.008700;0.005700;0.010300,false,false,false,false
M08_control_C2_50,M08,control,C2,LONG,2024-02-01 16:00,50,50,2024-01-24 08:00,2024-02-01 12:00,3.7895,-4.9026,29,16.5053,1.2414,neutral,0.5400,0.004790,0.3434,4.8721,false,false,rising,0.00068489,below,-1.6236,6,false,falling,below,-4.6302,2,false,DDDDU,0.015000;0.005700;0.000900;0.002200;0.004500,false,false,false,false
M08_control_C2_30,M08,control,C2,LONG,2024-02-01 16:00,30,30,2024-01-27 16:00,2024-02-01 12:00,1.0660,-15.8224,15,11.0906,0.8064,neutral,0.5000,0.005257,-0.1957,4.8721,false,false,rising,-0.00072714,below,-1.6236,3,false,falling,below,-4.6302,2,false,DDDDU,0.015000;0.005700;0.000900;0.002200;0.004500,false,false,false,false
M08_control_C2_20,M08,control,C2,LONG,2024-02-01 16:00,20,20,2024-01-29 08:00,2024-02-01 12:00,1.0246,-9.3352,8,10.9221,0.6219,compressed,0.5000,0.005680,-0.1795,4.8721,false,false,rising,-0.00212731,below,-1.6236,3,false,falling,below,-4.6302,2,false,DDDDU,0.015000;0.005700;0.000900;0.002200;0.004500,false,false,false,false
M08_control_C2_10,M08,control,C2,LONG,2024-02-01 16:00,10,10,2024-01-31 00:00,2024-02-01 12:00,-3.7673,-3.7673,4,6.7929,1.1103,neutral,0.4000,0.005120,0.2358,4.8721,false,false,falling,0.00000000,below,-1.6236,3,false,falling,below,-4.6302,0,false,DDDDU,0.015000;0.005700;0.000900;0.002200;0.004500,false,false,false,false
M08_control_C2_5,M08,control,C2,LONG,2024-02-01 16:00,5,5,2024-01-31 20:00,2024-02-01 12:00,-0.8647,1.4310,1,5.5701,0.4281,compressed,0.2000,0.005660,-0.7552,1.8014,false,false,falling,0.00000000,below,-1.6236,0,false,falling,below,-4.6302,0,false,DDDDU,0.015000;0.005700;0.000900;0.002200;0.004500,false,false,false,false
